Weight Vector                                 | Iso Sig                                     | Simplified IsoSig                           
[0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 1, 0, 1, 0, 0] | kLLAzzQkbdedgijiijjdwaswdlqvsc              | eLPkbcdddhrrnk                              
[0, 1, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1] | mLAvAwLQQbccffgljjllkkapkluhdhgfnvc         | gLLAQbcdeeffxkrllck                         
[0, 1, 0, 1, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1] | mLAvAwLQQbccffgljjllkkapkluhdhgfnvc         | gLLPQcdcfeffhsrahos                         
[0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 1, 0] | lLLMLvQQccddffhjjkkkjugvawtajbwvw           | eLAkbcbddhhjhk                              
[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1] | mLLLLPzQQbedfhgjlkjjlleafknfpaxqesn         | dLQbcbchhjs                                 
[0, 2, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0] | lLLLAALQcbcggffhikkjktsdadrqjtmvp           | fLLQcacdeeejkqxvn                           
[0, 2, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0] | lLLLAAzQcbdggefhikkjkdwttdvavpaoh           | fLLQcacddeejkaikk                           
[1, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 1, 1, 0, 0] | pLvLAvQPAMQbgfhhljklkkmonnoeiahbadxlqeftaoc | fLAMcbcbdeehhjqxk                           
[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 1] | lLLALLPQcbcedgihjikkktsxfjuxkjfor           | eLPkbcddddrwos                              
[1, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 0] | kLvAAzQkcfefghiijjjpmaiuoadhls              | hLALMkbcceffggemkbtiwk                      
[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0] | mLLLMzwQQcddefghlkklkllgfmjveequhhe         | gLLAQbcedfeftsqsqsj                         
[1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1] | mLLALLzQQbeedfhkillklkapuvogmajnjnv         | gLLAQbcedfeftsqsxwk                         
[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0] | lLLLMLMQcbdfffjhjikkklvddshghtnfo           | gLAMPbcbdeffhxjqqxk                         
[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0] | mLLLLLAQQbdffhhikljllklvdsbbgihtnfc         | gLLAQaceefefnkuxxnj                         
[1, 2, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0] | lLLAvLQQcbcdeijkkijjkebbaapapgcoj           | gLLAQbcedfeftsqsxsk                         
