Weight Vector                  | Iso Sig                                                                     | Simplified IsoSig                                                           
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[0, 0, 0, 0, 0, 8, 10, 9, 10]  | pLLAzPLLMAQcedeggijmkklnoooapsaafxgxabogxet                                 | bkaajj                                                                      
[0, 0, 0, 0, 1, 8, 10, 9, 9]   | pLLLLPLzQPQbefijijlmkmooonnxxaaxfxllhfepdng                                 | eLAkbcbddhxjqs                                                              
[0, 0, 0, 0, 1, 9, 10, 8, 9]   | rLLLLPvvAQQQcbefijiokqppnponqqoxxaaxfxhxwvjssjxas                           | hLAMzkbcbdefgghhjhhhxn                                                      
[0, 0, 0, 0, 1, 10, 8, 8, 10]  | qLLLLLLMPQPkcdgejmmnomklkppophshoahhaahgcbipke                              | gLAMPbcbdeffhhjhhqn                                                         
[0, 0, 0, 0, 1, 10, 9, 8, 9]   | rLLLLPvvAQQQcbefijiokqppnponqqoxxaaxrxhxvjjssjxas                           | jLAMzMPbcbdefghiihhjhhhhhxj                                                 
[0, 0, 0, 1, 0, 8, 9, 9, 10]   | pLAMzMvzMMQbcbdefghlmknmooohhjhhhhhaafkfxxi                                 | fLAMcbcbdeehhjhhs                                                           
[0, 0, 0, 1, 0, 8, 10, 10, 8]  | qLLLLLLMPQPkcdgejmmnomklkppophshoahhaahgcbmpfe                              | dLQbcbchxjn                                                                 
[0, 0, 0, 1, 0, 9, 8, 9, 10]   | pLAMzMvzMMQbcbdefghlmknmooohhjhhhhhaacfkxxu                                 | iLAMzMcbcbdefghhhhjhhhhhk                                                   
[0, 0, 0, 1, 0, 10, 8, 9, 9]   | pLLLLPLzQPQbefijijlmkmooonnxxaaxrxllhfdlang                                 | iLAwLQccbbdfhghhhhkhjhqjf                                                   
[0, 0, 0, 2, 0, 9, 8, 8, 10]   | wLLLLPvvzQLQQzQkbefijikrllopnpsqtuvstvvxxaaxrhxonffofqstxxgcxa              | gLAMPbcbdeffhhjhhhk                                                         
[0, 0, 1, 0, 0, 10, 8, 9, 9]   | mLLLLPAAQbeghhjijkjllltmqajafaqiqfo                                         | hLAMzkbcbdefgghhjhhqqw                                                      
[0, 0, 1, 0, 1, 8, 10, 7, 10]  | uLLvAwLPwvQPQQccdfhfmnljlpntpoqqsttshsahsaagsgeoxvcofgvgb                   | cMcabbjqs                                                                   
[0, 0, 1, 0, 3, 10, 8, 7, 8]   | sLLLLPLvPQzQQbefijijkpnnpoprrrqqxxaaxrxhvfcccvxlxeg                         | fLLQcbeddeehhnkxx                                                           
[0, 0, 1, 1, 0, 8, 9, 8, 10]   | qLLLLMAAMzMkbeghhjijkjlmnopppelqafxfxquqqqqqfo                              | iLAMzMcbcbdefghhhhjhhhxqw                                                   
[0, 0, 1, 1, 0, 9, 8, 8, 10]   | qLLLLPAAMzMkbeghhjijkjlmnoppptmqajafaqiqqqqqfo                              | lLAMzMzMcbcbdefghijkkhhjhhhhhhqqw                                           
[0, 0, 1, 1, 1, 8, 9, 10, 7]   | sLLLLPvvPQAQQbefijikmmppnqnroqqrxxaaxfhvcvrjvjavooj                         | gLAMPbcbdeffhhjhhqj                                                         
[0, 0, 1, 1, 1, 8, 10, 9, 7]   | pLLLPLLPPPQcedhgjijlmnnonoolhfdgaddggahddmm                                 | eLAkbcbddhxjqw                                                              
[0, 0, 1, 1, 1, 9, 7, 10, 8]   | oLLLLMzMMQccdgefhklmknkmnnhshvwchtahavota                                   | fLAMcbcbdeehhjhxj                                                           
[0, 0, 1, 1, 3, 7, 8, 8, 9]    | xLLLLPvPzQzwPPQMcbefijimnkpnnomuqtvsuuvwwxxaaxflqhxkbvoxvclvxaxrg           | eLAkbcbddhhjhk                                                              
[0, 0, 1, 1, 3, 9, 8, 8, 7]    | uLLLLPvvPQAQPMcbefijikmmoonpnqprssttxxaaxrhvcfcjkjfctaspv                   | hLLLQkcdefgfgghsdaenjw                                                      
[0, 0, 1, 2, 1, 7, 9, 8, 9]    | oLLLLPLLQQcbefijijlmkmnnnmxxaaxfxmlhfbcfs                                   | fLAMcbccdeeemkehj                                                           
[0, 0, 1, 2, 1, 8, 9, 7, 9]    | sLLLLPvvAQQMQbefijinkqoonppnrprrxxaaxflhxbcjccjxkvc                         | hLAMzkbccdefggemkehhhj                                                      
[0, 0, 1, 2, 2, 8, 9, 8, 7]    | vLLLLPvLzQPzPQQbefijinkqnnooqqtsstuuuxxaaxfqhxkbwkxxxagrbjj                 | gLAMPbcbdeffhhjhxqw                                                         
[0, 0, 1, 2, 2, 9, 8, 7, 8]    | wLLLLPvLzQMLPQPkbefijinkqnnmorqsustuvuvxxaaxrqhxksgkaxlivvglvo              | iLAMzMcbcbdefghhhhjhhhxxr                                                   
[0, 0, 1, 2, 3, 7, 8, 8, 8]    | sLLLLPvLzQQPQbefijinkqnnopmporrrxxaaxfqhxkbsvvwbavc                         | dLQbcbchhjs                                                                 
[0, 0, 1, 3, 1, 7, 9, 8, 8]    | pLLLLLLLQQQbefiijmklknnooonxxaafxmxhrbbbcfv                                 | eLAkbccddemken                                                              
[0, 0, 1, 3, 2, 7, 9, 9, 6]    | wLLvMvLPMzPPPAQkcdefnoijlmqrpouuuqtstvvhspbaagpbbhproxambngnuo              | cMcabbgaj                                                                   
[0, 0, 2, 0, 2, 8, 9, 6, 10]   | xLLLMwvPMMPLzMMQccdgfefimmkolnqptuvtwtwvwhshaofgsbjacfajhuahajiba           | eLAkbcbddhhjqj                                                              
[0, 0, 2, 0, 2, 11, 7, 7, 8]   | tLLvQwvQzzAPQkcdfhefjilnmmopqssrrshsahoftgfmnnagkaaees                      | fLAMcbcbdeehxjxhw                                                           
[0, 0, 2, 0, 3, 5, 9, 9, 9]    | tLLvvvMAPQMPQkadmmohnnjllpqqsssprrbulldrggjwwnccxhxbeg                      | cMcabbgqw                                                                   
[0, 0, 2, 0, 3, 8, 9, 7, 8]    | tLLLLPvvzQQAQkbefijikrppnonqrspsrsxxaaxfhxvrjwvoxacxxx                      | iLAwLQccbbdfgghhhhkhjlqsw                                                   
[0, 0, 2, 0, 3, 9, 8, 6, 9]    | vLLLLPvvzQAQPMQbefijikroomlnsqstquuutxxaaxrhxfcgbwxcdabvccv                 | iLAMzMcbcbdefghhhhjhhhhqn                                                   
[0, 0, 2, 0, 3, 11, 7, 7, 7]   | pLLwPLMLMQPcedhfgjilkmlmnoouarajbuhkndferhk                                 | eLAkbcbddhhjhr                                                              
[0, 0, 2, 0, 4, 9, 8, 7, 7]    | zLLLLPvvPQvAQMPPMkbefijikqqnnroupquvwvtxvxyyxxaaxrhcvksafessijqsopfneb      | jLAMLLQbcbdeghhiixxnxxjqisk                                                 
[0, 0, 2, 1, 1, 9, 8, 7, 9]    | sLLLLPvvAQQMQbefijinkqoonppnrprrxxaaxrlhxbkjccjxvvc                         | kLAMzLPkbcbdefhjijjhhjhhhkhxck                                              
[0, 0, 2, 1, 1, 10, 7, 8, 8]   | pLLvALzMQMQcdehkimnkjklonoohsphpaaabvwwunep                                 | iLALAMcbcbeffghhxxjnmxkqj                                                   
[0, 0, 2, 1, 2, 6, 8, 8, 10]   | sLLLLLPvQLAQQbefiihjlkonnqpoprqrxxaafgxhrfkjeebmbbv                         | cMcabbjxr                                                                   
[0, 0, 2, 1, 2, 7, 8, 7, 10]   | rLLLLPvAMQPPcbefijihmknllmoppqqxxaaxfbehvocsmuohj                           | iLAwLQccbbdfgghhhhkhjlqjk                                                   
[0, 0, 2, 1, 3, 5, 9, 9, 8]    | nLLwPLLQPkcdehfjhljlklmmawatgxkhgfcgtk                                      | cMcabbjak                                                                   
[0, 0, 2, 1, 3, 9, 7, 6, 9]    | qLLLLPvvQQQkbefijinkmnoopopnpxxaaxrehvrfcvfvko                              | iLAwLQccbbdfhghhhhrhjhqjf                                                   
[0, 0, 2, 1, 3, 10, 7, 6, 8]   | sLLvzwMzMPQMQcdhikjnomklpmporqrrhshsaaaaivrswsnxxwj                         | kLLLLPQkacfghhjiijjnkgjiuldmcn                                              
[0, 0, 2, 1, 4, 5, 9, 9, 7]    | oLLvPzAMAQcacggfjhljmknnmnnkkfklqlcagagkk                                   | dLQbcbchhjw                                                                 
[0, 0, 2, 2, 1, 8, 7, 7, 10]   | vLLLLPvvAQLPQPQbefijimkqppntropsursuuxxaaxrxhxvjvxlvkaxogxa                 | kLAMzMzkbcbdefghijjhhjhhhhhxxr                                              
[0, 0, 2, 2, 2, 9, 6, 7, 9]    | qLLvPvMPPAQkcdfgimnlokolponpphslgjaauarsodjnld                              | hLLAAkbedeefgghhntexqw                                                      
[0, 0, 3, 0, 1, 10, 8, 8, 7]   | tLLLLLLvQMQMAkbefiijklkmnnqoprprssxxaarxxhrwcbpogxfvuf                      | cMcabbjqw                                                                   
[0, 0, 3, 0, 2, 8, 7, 8, 9]    | sLLLLPvwMQMAQbefijihkpnnmlooqrrrxxaaxrshxbkgbwsaxxa                         | kLAMzMzkbcbdefghijjhhjhhhhhhhr                                              
[0, 0, 3, 0, 4, 6, 9, 8, 7]    | tLLvLLPPPMPwQkcdiijjmmoknlpqnrrssshsnvsnuaipqrdavbbssw                      | gLLAQbcdeeffxkrllck                                                         
[0, 0, 3, 0, 4, 9, 8, 7, 6]    | wLLLwLzPzQMwvQQkbedgjlmlopkkpnqvsvstuuvhhfhpedqpewvljuxxuxkrrn              | hLALAkcbbeffggqqjnmxkj                                                      
