Weight Vector                                 | Iso Sig                                                             | Simplified IsoSig                                                   
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 1, 3, 3, 4] | pLAvLLMPPAQccbigjhkimlnmoootlfejvfxcagvfdqd                         | cMcabbgqw                                                           
[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 4, 5, 4] | pLLLAMPLwAQcdgffhijjkkmnonohshataahgaemmlof                         | dLQbcbchhjw                                                         
[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 3, 4, 5] | pLLAzLzAMAQbedcgihlkmnllonoxxrbraaagumampob                         | bkaajn                                                              
[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 4, 3, 5] | pLLALwzQwAQbecdfhjljllmnonoexofctaaotqdmdcc                         | cMcabbjqs                                                           
[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 5, 4, 3] | oLLLAwAAPPccdgffhhhjjmlnmnhshataahfflkmvo                           | cMcabbjqw                                                           
[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3, 1, 3, 4, 3] | rLLLMvzPAQLQccddffjijnlmonqpopqlgfaglvfxniietjcbv                   | cMcabbgaj                                                           
[0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 4, 1, 3, 1, 3] | qLLLPvMwAAQkbedghjiknjonmpnoplafdvmuuqodlfhubv                      | bkaajj                                                              
[0, 0, 0, 0, 0, 1, 0, 0, 2, 4, 2, 1, 3, 1, 3] | oLvALvMMQQccecekjklmnmmnlnumbottttaadjroj                           | cMcabbjaj                                                           
[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 5, 3, 4] | oLLALwPwQMcceddhgkjjlmllnntqvnqnavneteepb                           | eLAkbcbddhhjhr                                                      
[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 2, 1, 5, 2, 3] | rLLALwLvQAQMcceddhgjnlmklopppqqtqvnqnvenicvssccpb                   | eLAkbcbddhhwhr                                                      
[0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 5, 2, 4] | uLLLwvzzQAMPAQcbedehilppkooorrnqtsstaifmgiwatgokgddcgecgb           | dLQbcbchxwn                                                         
[0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 0, 5, 4, 2] | uLLLLzwwvAQQQMccddhhgmomnnsnoqqprrttlgfgvvtxguapiqsvcgbub           | dLQbcbchxjn                                                         
[0, 0, 0, 0, 0, 1, 0, 1, 1, 3, 0, 0, 4, 4, 3] | qLLvAMwLAAQkcdehiijmkjlnnpopphspheelhgfnobaqfn                      | fLAMcbcbdeehhwhhw                                                   
[0, 0, 0, 0, 0, 1, 0, 1, 3, 4, 3, 0, 3, 0, 2] | nLLvPMzQPkcehgejjklkjmmmulauvpxuauajcf                              | cMcabbjak                                                           
[0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 2, 0, 5, 2, 3] | qLLALvzAAQAkceddhiklkmmnmonpptqvnqhvnocfifavpb                      | eLAkbcbddhhwqj                                                      
[0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 2, 0, 5, 3, 2] | qLLLAvwMPQPkcdgffhinklnlopnophshatacdfkxjduffb                      | eLAkbcbddhhwqn                                                      
[0, 0, 0, 0, 0, 1, 0, 2, 2, 4, 2, 1, 1, 3, 1] | qLvALvzQMPQkcecihilnjkopnopoptpvcgjapewqaoqepi                      | eLAkbcbddhhjqj                                                      
[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 5, 4, 5] | rLLAwMvzMMQMcbedefgijnnompmooqqaubpabababokubwcdc                   | fLAMcbcbdeehhjhhw                                                   
[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 1, 4, 4, 3] | rLLLALLMPwQMccdgffjkiilmlppopqqhshatagofjtjaivamc                   | dLQbcbchhww                                                         
[0, 0, 0, 0, 0, 1, 1, 0, 2, 2, 4, 0, 4, 0, 3] | rLvALPwLAPQMccdeghgilnloommpoqquvuvvvvavvpdoftudc                   | cMcabbjxr                                                           
[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 5, 3, 4] | oLLALwLAQMcceddhgjjllklmnntqvnqnvncfgfapb                           | fLAMcbcbdeehhwhxn                                                   
[0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 4, 3, 5] | pLLAwLLPAQPbedefiijklkmmnooaubpaubojjcxucpb                         | eLAkbcbddhxjqs                                                      
[0, 0, 0, 0, 0, 1, 1, 2, 0, 2, 1, 2, 4, 3, 1] | wLLLvLAAvAAQAMPkbeffkhlkoorqnpqpqsuutvveaicqvpaapavvfbvnfddbbo      | eLPkbcddddrwos                                                      
[0, 0, 0, 0, 0, 1, 1, 2, 1, 3, 2, 1, 3, 3, 0] | sLvALLLLwQQPQcfchgjjmnnqnqpoqprrplovfeelvwakmssljaf                 | eLPkbcdddhrrnk                                                      
[0, 0, 0, 0, 0, 1, 1, 3, 1, 2, 0, 1, 4, 3, 1] | sLvALLzwPPQMQcecgiiiomnppmpqqqrrtpvbsvvwbbqqsplddab                 | fLLQcaceeedjkuxkj                                                   
[0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 0, 1, 3, 2, 4] | qLLLAPvPMPAkbedfehiklklnnnoppamfiiiaoioeffcoub                      | eLAkbccddemkij                                                      
[0, 0, 0, 0, 0, 1, 2, 1, 3, 4, 0, 1, 1, 2, 2] | qLvAMzzvQQAkcdegfgjnknmlomnpppvaucvptvubbaopmg                      | eLAkbccddemken                                                      
[0, 0, 0, 0, 0, 1, 2, 1, 4, 3, 2, 1, 0, 3, 0] | qLLLLPzMQLMkbegfjiiijlmmmopopxxtxxvvgafgsfgibo                      | dLQbcbchhjs                                                         
[0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 2, 1, 2, 2, 4] | sLLvvMwMPQQPPbekkhnmjmljoonppqrramssfdagxmbxfffrqic                 | eLAkbcbddhhjqn                                                      
[0, 0, 0, 0, 0, 1, 2, 3, 0, 1, 2, 3, 4, 1, 0] | pLLAvzAzMQQbdedhhkjnolmnnmodwashllglmgxddjg                         | fLLQcaceeedjkuxkn                                                   
[0, 0, 0, 0, 0, 1, 2, 3, 1, 0, 4, 2, 2, 1, 1] | pLvALvzQPQQcecglknijonlnmootpvbdpeoagbgrfrn                         | dLQbcbchxjj                                                         
[0, 0, 0, 0, 0, 1, 3, 3, 0, 0, 4, 2, 3, 1, 0] | oLvAwPLwQQccfceihilmmnmnlnplotaglabfanmom                           | dLQbccchhrw                                                         
