Weight Vector                  | Iso Sig                                                                | Simplified IsoSig                                                      
[0, 0, 2, 0, 4, 8, 7, 6, 6]    | yLLLLPLvPQLwPQLAQbefijijkmnnmpqqurustvwwxxxxaaxrxhffcjfquarsjoiqcmf    | iLAwLQccbbdfgghhhhrhjlqsw                                              
[0, 0, 2, 1, 1, 8, 7, 6, 8]    | rLLLLPvvAQQQcbefijinkqoonppnqqpxxaaxrlhxbkjccjxav                      | jLAMLLQbcbdeghiiixxjxxjqxoj                                            
[0, 0, 2, 1, 1, 9, 6, 7, 7]    | oLLwPLwMQPccdehfjjkjmllnnnawatrxxdrjrcpqa                              | iLALzQcbcbefhgghxxjnxkkkk                                              
[0, 0, 2, 1, 2, 6, 7, 6, 9]    | qLLLLLPLAPQkbefiihjmlkonnonppxxaafgxlhrakjdbrr                         | hLALAkcbbeffggqqnnmxnr                                                 
[0, 0, 2, 1, 2, 9, 5, 7, 7]    | nLLLAzAMPkbdgefijhklmlmmlvqlduamaeawvj                                 | fLAMcbcbdeehhwhxj                                                      
[0, 0, 2, 1, 3, 9, 6, 5, 7]    | nLLwLwAQAkcedfhjkikkllmmpajgratchltjqj                                 | hLLAAkcdecefggqsmjqjqn                                                 
[0, 0, 2, 2, 1, 7, 6, 6, 9]    | uLLLLPvvAQLPQQcbefijimkqppntropsttrsxxaaxrxhxvjvxlvkavcog              | jLAMzMPbcbdefghiihhjhhhhqqw                                            
[0, 0, 2, 2, 2, 9, 5, 6, 7]    | rLLLzzQzMPPPcbddghkihlknmoppqqqdwfkkadfwclphatqqs                      | hLLAAkcdecefgghsmrqjqn                                                 
[0, 0, 2, 2, 3, 5, 8, 8, 5]    | qLLvvMwQAPQkcdgilhknjmnpopooppfnvakdhgugnvvnfj                         | dLQbcbchhjw                                                            
[0, 0, 2, 3, 2, 6, 8, 8, 4]    | tLLLzvvAMQMAQkacegkoklljmqrposrsqsbrkrvgwoocbulqcevngv                 | cMcabbgqw                                                              
[0, 0, 3, 0, 2, 7, 6, 7, 8]    | rLLLLPvwMQMQcbefijihkpnnmlooqqqxxaaxrshxbkgbwsavc                      | jLAMzMPbcbdefghiihhjhhhhhhw                                            
[0, 0, 3, 0, 4, 8, 7, 6, 5]    | pLLvMQLwAPQcdfighhkjlmononohsasnoopiosldlmk                            | gLLAQbcedfeftsqsxwk                                                    
[0, 0, 3, 0, 4, 10, 5, 5, 6]   | pLLvQLzMzQQcdfhgfjimlmlnooohsahgclumjintkkk                            | gLLMQacdefefjkaknrr                                                    
[0, 0, 3, 1, 1, 6, 8, 7, 7]    | rLLvAvMLQwQQcccgekjmojloonqqppqqfaqaqifoongghtmmk                      | fLAMcbccdeeemkehw                                                      
[0, 0, 3, 1, 2, 5, 8, 8, 6]    | rLLvPwQvzQAQcceihgjghkopmmnqpqqaldmgafvvumsswagow                      | eLAkbcbddhhwhr                                                         
[0, 0, 3, 1, 2, 6, 8, 6, 7]    | rLLAvLPLMPAQcbedeijinklpmmopqqqxarxxdaagjmgbtikkk                      | dLQbcbchhww                                                            
[0, 0, 3, 1, 2, 8, 6, 8, 5]    | sLLvLPMPLMMPQcdgfijlmkoonmqprqqrhsgfvsaaaeisnxqagov                    | hLALPkbcbegfgghhwshqos                                                 
[0, 0, 3, 1, 3, 6, 8, 7, 5]    | pLLvLMwQwQQcdfjjkhilmnonmootknojajfhujoscng                            | gLLAQacdefffjkaqqul                                                    
[0, 0, 3, 1, 3, 7, 5, 6, 8]    | sLLvLLzMwQQMQcdgijnokqlplmmorrrqhsgvsaadatwbcbnxmpf                    | dLQbcbchxjj                                                            
[0, 0, 3, 1, 4, 4, 8, 6, 7]    | sLLvvPPPQvMQQcdlkgjknjijpporqrqrhkmmfglhgvcmmuewosn                    | dLQbccchhrw                                                            
[0, 0, 3, 1, 5, 5, 7, 6, 6]    | tLLvPzQvvQPPQkcdigfikhlomrorpsrssqawugffdvglcdtatnrgnc                 | cMcabbjaj                                                              
[0, 0, 3, 1, 5, 8, 6, 5, 5]    | rLLvzPMzMQPPccdifgihjlolmonppqqawufrfvdgafvmfaffv                      | fLLQcaceeedjkuxkj                                                      
[0, 0, 3, 2, 2, 8, 5, 6, 7]    | uLLvLwPzwPQPPQccdggjhnnnmmpqpspsrrttlfggfrapbfonfvifivccf              | gLAMPbcbdeffhxjxxqw                                                    
[0, 0, 3, 2, 2, 8, 7, 6, 5]    | sLLLzMAvPQLMQcdghhfjilnmlopqrrqrhshhsoaashagihamrvg                    | iLAwLQccbbdfhghhhhkhjhqjf                                              
[0, 0, 3, 2, 3, 5, 6, 8, 6]    | rLLLwPwAMPPPccdefihglkknmoppqqqhsuapsfhjbludatmms                      | eLAkbcbddhhjqj                                                         
[0, 0, 3, 2, 3, 8, 5, 7, 5]    | rLLwLMvMzMQQccedghiinmlnlqnopqqlajnrncdkvgcafcvfk                      | fLAMcbcbdeehxjxhw                                                      
[0, 0, 3, 2, 4, 6, 7, 6, 5]    | vLLvLPQzzAPLMPQcdeikjghklmnoqrrsuttuuhsovasfouuvbgeibothqho            | gLLAQbcedfeftsqsxwr                                                    
[0, 0, 3, 2, 4, 9, 4, 5, 6]    | tLLLMwLAzMMMPkcdgfefikimnmpoqrrssshshaoflagahembaaikkw                 | fLAMcbcbdeehhwqxr                                                      
