Weight Vector                                 | Iso Sig                                                | Simplified IsoSig                                      
---------------------------------------------------------------------------------------------------------------------------------------------------------------
[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 1, 0, 2, 2] | oLAvMvPAMQcccbghjkhllnmlnnimcpdaufiianbiq              | cMcabbgqw                                              
[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 3, 4] | mLLAPzwAQcdecffhhjklklhsanwsaadmdcc                    | cMcabbjqw                                              
[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 4, 3] | nLLLQzMLMkcdgffggiiklmlmhshatgbssvmmco                 | dLQbcbchhjw                                            
[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 3, 2, 3] | pLLMwLMMLAQcdeffijjilnmlonoakheepegsaeqcico            | bkaajn                                                 
[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3, 1, 2, 1, 2] | nLLLLAMAMkbedfghjjjklmlmeafkbnlttipdbc                 | cMcabbgaj                                              
[0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 1, 1, 3, 1] | oLvAAvAPQPcbeffgjkmkljknmnedeaaeepfnfbtbv              | bkaajj                                                 
[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 4, 3, 2] | lLLLAMPMccdgffhiijikkhshateatbvtf                      | cMcabbjak                                              
[0, 0, 0, 0, 0, 1, 0, 1, 1, 3, 0, 1, 2, 2, 1] | nLLLvAzQQkbegfjglmmkjklmtamgjguuaujubk                 | cMcabbjqs                                              
[0, 0, 0, 0, 0, 1, 0, 1, 1, 3, 1, 0, 2, 3, 0] | mLvAAzMQPbeffggjiijklledeaajeqewvtv                    | dLQbcbchhjs                                            
[0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 3, 1, 0, 2, 1] | mLLAAvAMQbeeeffjjjlkkldaadaapootaov                    | cMcabbjaj                                              
[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 3, 3, 2] | qLLLLzwQMMAkcddhhjhijkmnnonpplgfgvtfcvfkqtmapb         | dLQbcbchhww                                            
[0, 0, 0, 0, 0, 1, 1, 0, 3, 2, 2, 0, 0, 3, 0] | nLLAPLMwAkbedegghhjjklmmxxrxefadtaghpo                 | cMcabbjxr                                              
[0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 0, 1, 3, 0] | nLLvLQAQzkcdgigigjjkklmmhsjskvkssitspo                 | eLAkbcbddhhjhk                                         
[0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 1, 0, 0, 2, 1] | nLvALzQQzkcdefghhkjkjlmmpvacvbruqupumg                 | dLQbcbchxjn                                            
[0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 1, 2, 3, 1, 0] | oLLAvzAAMQcbdedhhkkjmnlmmndwashllwglmgddg              | eLPkbcddddrwos                                         
[0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 2, 1, 3, 1, 0] | oLvALLPzQQccfchgjjilnmmnmnplovfmechsvwskk              | dLQbccchhrw                                            
[0, 0, 0, 0, 0, 1, 2, 2, 1, 2, 0, 1, 1, 1, 1] | nLvALMLAQkcfciggljlkmmmlplofffdaehfcsf                 | dLQbcbchxwn                                            
[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 3, 2, 4] | lLALALPPcbccfefijjkkklajertdkjppm                      | fLAMcbcbdeehhwhxj                                      
[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 4, 2, 3] | lLALALMMcbccfefihijkklajertdtwmhn                      | gLAMPbcbdeffhhwhhqn                                    
[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 3, 3, 1] | pLALvLMLPQQcbcfkkhlnkmnoomoaikdaajeimiibjfc            | eLAkbcbddhhjhr                                         
[0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 2, 0, 3, 1, 0] | pLALLLzwPQQbccffhhjlmnnomnolajetrrpjrrjebwc            | dLQbcbchxjj                                            
[0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 1, 0, 1, 3, 0] | rLALLzLwLQAQcbccffiljlpooonpqpqlajetsqtvxwffvtmqv      | gLAMPbcbdeffhxjqqxr                                    
[0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 1, 0, 3, 2, 0] | qLALLLPLMAPkbccffhhilmmnnoopplajetrrfrwjehhcfo         | fLAMcbcbdeehhjhxj                                      
[0, 0, 0, 0, 1, 1, 0, 2, 1, 2, 1, 1, 1, 2, 0] | pLALzvLPAQQbccfglmjmmkonnnolajeqllxqlcmokkf            | fLAMcbcbdeehxjqhk                                      
[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 3, 3, 2] | pLALzPwzzQQbccfghhhlnlmonoolajeqkkkpmvdaosk            | gLAMPbcbdeffhhjhhhr                                    
[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 3, 1, 3] | qLALwzMLMMPkbccfegikjjnnmoopplajerrudocaeuvfuv         | eLAkbcbddhhwqn                                         
