Weight Vector               | Iso Sig                                           | Simplified IsoSig                                 
-----------------------------------------------------------------------------------------------------------------------------------
[0, 0, 0, 0, 0, 3, 5, 4, 3] | pLLwPLMzPMQcdehfgjkjkmmnonoawaugvmpgvmqurcb       | cMcabbgqw                                         
[0, 0, 0, 0, 0, 5, 3, 3, 4] | pLLwPLzAMMQcdehfgjkjknnmmooawatrviarklipbgv       | cMcabbjqw                                         
[0, 0, 0, 0, 2, 3, 4, 3, 3] | qLLvLzwQzQQkcdgklhnmjomnlnpophsgadnapoiigkfcvg    | cMcabbjqs                                         
[0, 0, 0, 1, 1, 4, 2, 3, 4] | lLLwPLAQccdehfjjhijkkawaurxxfdrbv                 | dLQbcbchxjj                                       
[0, 0, 0, 1, 1, 4, 3, 2, 4] | kLLLLAQkbefighijhjjxxiavcnefpm                    | eLAkbcbddhhjqn                                    
[0, 0, 1, 0, 2, 5, 2, 2, 3] | lLLwMLAQccedghhgijkjkapsmnwvavfon                 | eLAkbcbddhhwqj                                    
[0, 0, 1, 1, 0, 2, 4, 4, 3] | kLLvzQQkcdeihhijjhjlwlooowaarp                    | cMcabbgaj                                         
[0, 0, 1, 1, 0, 4, 3, 4, 2] | jLLLLQQcegfgihiihuamejbkkwj                       | gLLPQcdcfeffhsnhqos                               
[0, 0, 1, 1, 1, 1, 4, 4, 3] | nLLLPLAMPkacfgghjiklmmlmbogrviutaiarcw            | cMcabbjaj                                         
[0, 0, 1, 1, 1, 5, 2, 2, 3] | kLLLLAQkbddifhjihjjdwfeokaxfho                    | fLLQcaceeedjkuxkj                                 
[0, 0, 1, 1, 3, 3, 3, 2, 2] | lLLvMwQQccdgghjiikkjkakdgvukfpqls                 | bkaajj                                            
[0, 0, 1, 1, 3, 4, 2, 1, 3] | mLLvPPPQPcdigjgihikkllawugmrfvfiwqb               | cMcabbjxr                                         
[0, 0, 1, 2, 0, 3, 2, 3, 4] | kLLLLMQkbefhhiiijjjelqaffofhhu                    | fLAMcbcbdeehhjqqw                                 
[0, 0, 2, 0, 1, 2, 4, 4, 2] | oLLLLzPwQQcaefgijhhlnmlnmnbmigaxlcsxmsedv         | cMcabbjak                                         
[0, 0, 2, 0, 1, 3, 2, 4, 3] | kLLLMMPkbefghghijjjxxaeavrehbf                    | fLAMcbcbdeehhjhhw                                 
[0, 0, 2, 0, 2, 5, 1, 2, 3] | lLLwMLAQccedghhgijkjkapsmnwvavjoj                 | eLAkbcbddhhwhr                                    
[0, 0, 2, 1, 0, 4, 3, 3, 2] | mLLLALMPQbedgfhhjlklkltpnxheebaomoh               | fLLQcacdeeenkqxvn                                 
[0, 0, 2, 1, 1, 4, 3, 3, 1] | lLLLLQzQcccfghfijikkkubajbfoechbo                 | fLAMcbccdeeemkihn                                 
[0, 0, 2, 1, 2, 5, 1, 1, 3] | jLLLPPQbcfehhgiiitsutnngqpp                       | gLLAQbcedfeftsqsxwk                               
[0, 0, 3, 0, 1, 1, 3, 3, 4] | qLLwPLMwMAPkcedhfgijkmlmnpoopatwagvtpahdtkttgc    | bkaajn                                            
[0, 0, 3, 0, 2, 4, 2, 1, 3] | oLLvALvQQQcaeghgmnnjjkmnlmbtvvvaxvvvrbsgb         | dLQbcbchxjn                                       
[0, 0, 3, 0, 3, 1, 3, 1, 4] | mLLLALLQQaegfehlijlkklbmmgclkvosoos               | dLQbcbchhjs                                       
[0, 0, 3, 0, 4, 2, 2, 1, 3] | oLLLLvMQAQcaegfklhijlknmnnbxlfllfocfracaa         | dLQbcbchhjw                                       
[0, 0, 3, 0, 4, 4, 1, 0, 3] | kLLLMAMkcdefghfiijjaruawgwpdkb                    | eLAkbcbddhxjqw                                    
[0, 0, 3, 1, 2, 3, 1, 1, 4] | nLLvzQwQAkcdijfghlikklmmawuafrsavugsao            | cPcbbbqxh                                         
[0, 0, 3, 1, 2, 4, 1, 1, 3] | lLLwLMMQccedghiijkjkkpajvrwotdhdf                 | hLALMkbcceffggemkbtiwk                            
[0, 0, 3, 1, 2, 5, 1, 1, 2] | kLvLMMQkbdhgijihhjjdnxgjqsfolu                    | fLLQcacdeeejkqxvn                                 
[0, 0, 3, 1, 3, 4, 0, 1, 3] | nLLvLAQAAkcdggiijhkillmmlfggoofruvqfug            | fLLQcaceeedjkuxkn                                 
[0, 0, 3, 1, 4, 4, 2, 0, 1] | kLLvAQMkbeghffiijjjhhiagbbcltt                    | gLALQbcbefffhxjnmxm                               
[0, 0, 3, 1, 4, 5, 0, 1, 1] | mLLvMMLQQcdfgifkjiklllhsagwctagagkn               | eLAkbcbddhxwqs                                    
[0, 0, 3, 2, 2, 2, 3, 2, 1] | oLLvLQALAQccdefijihklmmnnnhsofvsboephotdd         | fLLQcbcdeeehwkiiq                                 
[0, 0, 3, 2, 3, 4, 0, 0, 3] | lLLvQwMQccdfhgfjjikkkhsahgsiuagkw                 | hLLPAkaceedfggjkxknnqw                            
[0, 0, 3, 2, 4, 4, 1, 0, 1] | kLLvAQMkbeghffiijjjhhiagbbcltt                    | gLLPQcdcfeffqsnhqos                               
[0, 0, 3, 3, 2, 2, 2, 2, 1] | nLvLAzQAMkbdfehihjkkllmmewaerdotunadof            | dLQbccchhrw                                       
[0, 0, 4, 0, 3, 0, 3, 2, 3] | mLLLLzMQQbefehkjikjkllhhiajaugqhiro               | fvPQcceddeerrnskr                                 
[0, 0, 4, 0, 3, 2, 1, 3, 2] | kLLvPPQkcdighghijjjawtgjrjwmpp                    | gLLAQbdedfffdwqsujs                               
[0, 0, 4, 0, 3, 5, 0, 2, 1] | pLLvLPwQAMQcdgfkjimjkknmonohsgnxsnhgplvbeco       | gLLPQaceedffjkxknnn                               
[0, 0, 4, 1, 2, 3, 1, 1, 3] | qLLvzPAQwPPkcdifghklikknonpopawufrseavqsinbevo    | fLAMcbccdeeemkiqj                                 
[0, 0, 4, 1, 3, 3, 2, 2, 0] | lLLLLMPQccdgghjkjikkjhshgsiluoitu                 | gLALQbcbefffxhjsmmq                               
[0, 0, 4, 1, 3, 5, 0, 1, 1] | kLLLwAQkcdgehiijjijhshprqmipep                    | iLALLQcbcbefhgghhhjsqjjjw                         
[0, 0, 4, 1, 4, 3, 2, 0, 1] | kLLvAQPkbeghffijijjhhhugbbijmp                    | hLLAAkbcdeefggxkrllkqn                            
[0, 0, 4, 1, 4, 5, 1, 0, 0] | lLLvAPMQcbeghjigkkkjjhhuahgoxaeah                 | hLALPkbcbefgggxxjnxqcn                            
[0, 0, 4, 1, 5, 5, 0, 0, 0] | kLAwvAQkbcbdgihhijjhhjhiiowngv                    | gLAMPbcbdeffhhjhxqw                               
[0, 0, 5, 0, 4, 2, 1, 1, 2] | mLvAwQLAQafefghijkjlllbppjnaenofuui               | eLAkbcbddhhwqn                                    
[0, 0, 5, 1, 4, 4, 1, 0, 0] | lLLvAPAQcbeghjjijkikkhhhuhabhijmp                 | iLALLQcbcbefhghhhhjsqssnk                         
[0, 0, 5, 1, 5, 4, 0, 0, 0] | kLAwvAQkbcbdhgiijijhhjhuurvbjf                    | gLAMPbcbdeffhhjhxxr                               
[0, 1, 0, 2, 1, 4, 1, 3, 3] | pLLvzQPzLQQcdiifgkhjmnmlnooawtjfrtvdklkbhcv       | dLQbcbchhww                                       
[0, 1, 0, 2, 2, 4, 1, 2, 3] | lLvAwPPQccdefhiijjkkkpjaqkaeehdow                 | gLALQbccefffemkbtli                               
[0, 1, 1, 0, 0, 4, 3, 4, 2] | jLLLLQQcegfgihiihaaeewbkkkj                       | eLAkbcbddhhjhk                                    
[0, 1, 1, 0, 2, 4, 3, 2, 2] | lLLvQLAQccdfggjihkkjklcalgaqvukkn                 | eLPkbcdddhrrnk                                    
[0, 1, 2, 0, 3, 4, 1, 3, 1] | lLLAzLMQcceddfhikijkktqvnvlhfrksk                 | eLAkbcbddhhjqj                                    
[0, 1, 2, 1, 3, 5, 0, 1, 2] | nLvLAzPMQkafgejilijmmklmbqgcmmqmussfok            | dLQbcbchxwn                                       
[0, 1, 2, 1, 4, 5, 0, 0, 2] | nLvAvALQQkcdeigjlikjllmmurujkuqcpmsrbf            | fLAMcbccdeeemkehw                                 
[0, 1, 2, 2, 1, 3, 2, 4, 0] | oLLwMLPLPQccedghikimmlknmnalsmrtqpkoogigf         | eLPkbcddddrwos                                    
[0, 1, 2, 2, 1, 4, 2, 3, 0] | pLLLvMLzQQQacfhgmjonnkknomobcgaoacpdacoqlkt       | eLAkbccddemkij                                    
[0, 1, 2, 3, 0, 2, 1, 2, 4] | kLLLPzQkcbeffgjiijjlnqlgraqmab                    | fLAMcbcbdeehhjhxj                                 
[0, 1, 3, 1, 2, 4, 0, 1, 3] | lLLwLMMQccedghiijkjkkpajvrkotdhdf                 | gLLAQbcedfeftsqsxsk                               
[0, 1, 3, 2, 2, 4, 0, 0, 3] | nLvAwzPQAkcdefgkkljlkjmmpjaqvedpqocbuf            | hLLAMkacdefgggjkaqqhvn                            
[0, 1, 3, 2, 2, 4, 2, 1, 0] | lLLLLzQQcbddgjhkkjkijasfcdfadxikk                 | gLLAQbcedfeftsqsqsj                               
[0, 1, 3, 3, 2, 2, 2, 2, 0] | mLLvMQvQQadfhifgklkllkbiggacoagfrnr               | fLLQcacdeeejkaqnv                                 
[0, 1, 4, 0, 5, 3, 1, 1, 0] | kLAvLPQkbcbfghiijjjxxjlgwnfvbo                    | fLAMcbcbdeehhjqxr                                 
[0, 1, 4, 1, 3, 0, 2, 1, 3] | lLvAvMQQccdeikhkhjijkuruoprpfucur                 | gvLQQcedffefvksidsi                               
[0, 1, 4, 1, 5, 3, 1, 0, 0] | kLAvLPQkbcbfghiijjjxxjlgwnwvbo                    | hLAMzkbccdefggemkiqxxj                            
[0, 1, 4, 2, 2, 3, 0, 0, 3] | nLvAzAwAQkadeghihjllkmmmbahvhpxkrfvala            | eLAkbcbddhxjqs                                    
[0, 1, 4, 2, 2, 3, 2, 1, 0] | lLLLvAQQcbddhikkihkjjajfjatalfmjj                 | hLLAAkbedeefgghhnteaxj                            
[0, 2, 0, 3, 2, 4, 0, 1, 3] | kLLAwPMkbedefiihjjjxxrxdtxekko                    | gLLAQbeddfffhhokxjo                               
[0, 2, 1, 1, 1, 3, 2, 4, 1] | kLLLLQPkbdffiigjjijevikffoapwl                    | eLMkbcdddhhhqx                                    
[0, 2, 3, 2, 3, 0, 2, 1, 2] | pLvAPvwMQPQadefgiillkmmnooobadfgaccsothacbf       | fLLQcbeddeehhnkxx                                 
[0, 2, 3, 3, 1, 0, 3, 1, 2] | oLLvLQPLMQccdefijhiklnlmnnhsofvsowpugorfv         | fvPQcdecedekrsnrs                                 
[0, 2, 3, 4, 1, 0, 2, 1, 2] | nLvLAMPLQkcfefghjilkllmmupppbgukpfjobc            | fLMPcbcdeeehhhhwr                                 
[0, 2, 4, 4, 1, 1, 0, 0, 3] | mLvLALAQQbdfeijhhjllklewaeemoffwgvv               | eLAkbcbddhhjhr                                    
[0, 3, 4, 4, 0, 0, 1, 0, 3] | lLLLMLPQccddffhjjkkjktgfaguxgwwfo                 | gLMzQbcdefffhhhhhxq                               
[0, 3, 4, 4, 1, 0, 0, 0, 3] | oLvLALAPPQcbdfejghimklnmnntnattfocjfstrxe         | fLAMcbcbdeehhjhhs                                 
[1, 0, 0, 0, 1, 4, 3, 2, 4] | jLLLLQQcegfgihiihlaeegbkkcj                       | fLAMcbcbdeehhjqqs                                 
[1, 0, 2, 0, 3, 4, 1, 3, 1] | lLLAzLMQcceddfhikijkktqvnvlhkrkvr                 | fLAMcbcbdeehxwqhr                                 
[1, 0, 2, 2, 1, 4, 0, 3, 2] | nLLwMvPAQkcedghliljklkmmalsmrapmxkrodf            | gLLPQaceedffjkxkjnn                               
[1, 0, 2, 3, 3, 3, 2, 0, 1] | kLLvAQAkbeehgiihijjxxxmvrcwcak                    | gLLAQbcedfeftsqsqwj                               
[1, 0, 3, 0, 4, 4, 1, 2, 0] | lLLvzPQQcbehkgjjihjkkaxaxnnjvbjxa                 | fLAMcbcbdeehxjqhr                                 
[1, 0, 3, 0, 4, 5, 0, 1, 1] | mLLvQPLPQcdfhgifjjklllhsahgtcdgfjnb               | fLAMcbcbdeehhwqxk                                 
[1, 0, 3, 0, 5, 2, 1, 2, 1] | kLLvLQQkbefgghiijjjxxpvcsvvfvn                    | fLAMcbcbdeehxjxhw                                 
[1, 0, 3, 0, 5, 4, 0, 1, 1] | kLLvLQQkbefgghiijjjxxxvcwsvngk                    | gLAMPbcbdeffhhjqxhw                               
[1, 0, 3, 1, 4, 5, 0, 0, 1] | mLLvQPLPQcdfhgifjjlkllhsahgictgrnng               | gLLAQbcedfeftsasqnj                               
[1, 0, 3, 2, 3, 4, 2, 0, 0] | lLLvzQAQcbehffjjikkikhhagbbccltrt                 | hLALAkbcbeffgghxjnmxkj                            
[1, 0, 3, 2, 4, 2, 2, 1, 0] | kLLLMMAkccfghgiiijjqfaabfauphs                    | gLLPQcdcfeffqsnahos                               
[1, 0, 3, 3, 3, 2, 2, 0, 1] | kLLvMAQkbeefghjiiijxxxpvsavfvk                    | hLALAkcbbeffggqhknmxkj                            
[1, 0, 4, 0, 4, 1, 1, 2, 2] | lLLvAzQQccdfhfiikjkjkhcqhfapqhxnw                 | gLALQbcbefffxxnnmxm                               
[1, 0, 4, 0, 5, 5, 0, 0, 0] | jLAwwPQbcbdfhhiiihhjhruckbs                       | hLAMzkbcbdefgghhjhxqhr                            
[1, 0, 4, 1, 5, 3, 0, 1, 0] | kLAvLPQkbcbfgjiijijxxjigfnnccb                    | gLAMPbcbdeffhhjqqhr                               
[1, 0, 4, 2, 3, 3, 2, 0, 0] | lLLvLAQQcbefggjijjikkxxmvcbvcfcmw                 | iLAwMMccbbdfgghhhhkxjiqsk                         
[1, 0, 4, 2, 4, 1, 0, 1, 2] | nLvAwMAPPkcdeghiijklklmmuruaoaxpaovslo            | fLAMcbccdeeemkehj                                 
[1, 0, 5, 0, 5, 4, 0, 0, 0] | jLAwwMQbcbdfghiiihhjhrifvfg                       | hLAMzkbcbdefgghhjhxxhw                            
[1, 0, 5, 1, 4, 3, 0, 0, 1] | mLLvQPvQQcdfhgifklkllkhsahgtcdsfobj               | gLLAQbcedfeftsasxnk                               
[1, 1, 1, 3, 2, 4, 0, 0, 3] | kLLLPwQkcefhggijijjlhdplghdqac                    | hLLLQkbdeeggfgxnidpvwj                            
[1, 1, 2, 2, 0, 3, 0, 3, 3] | mLLwPLwQQcdehfgjijlkllawatrvetrwkvk               | fLAMcbcbdeehhjqxk                                 
