Weight Vector                                 | Iso Sig                                                                     | Simplified IsoSig                                                           
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 1, 4, 3, 5] | sLLAvvMMvAQQQceecjjknlmmrnqorpqrlimvaeaaffcacqcfoff                         | cMcabbgqw                                                                   
[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 4, 6, 4] | oLLLzwMAQPcbdfeikljimmmnlndwadhiiplccfeof                                   | dLQbcbchhww                                                                 
[0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 2, 1, 3, 3, 5] | pLLAzPvQMPPbdecgigljjlmnmootnabjanarnmulblf                                 | bkaajj                                                                      
[0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 2, 1, 4, 2, 5] | nLLAwPPzMkbeedfggiiklmlmapuvpjsoogiugv                                      | cMcabbjqw                                                                   
[0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 2, 1, 5, 2, 4] | pLLALLzMPAQbdedgihlknmllonodwascaeacteqleff                                 | cMcabbjqs                                                                   
[0, 0, 0, 0, 0, 1, 0, 0, 2, 3, 3, 1, 4, 1, 4] | rLLvMLLPAQPPcbefejhlnjklnnopqpqamiiirdqiaofndmdcc                           | cMcabbjxr                                                                   
[0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 3, 1, 3, 4, 3] | qLLLLQwAPLMkcdegfhigkkmmonpophsibfvscamaamttgf                              | cMcabbgaj                                                                   
[0, 0, 0, 0, 0, 1, 0, 0, 4, 4, 2, 1, 3, 1, 3] | sLLLAzzPzvQQQcdfdgijmknrompoqqqrhsiogapmcaukocfownb                         | cMcabbjaj                                                                   
[0, 0, 0, 0, 0, 1, 0, 0, 4, 4, 4, 1, 0, 5, 0] | pLLLLPzMAAQbegfjiiilllnmonoxxtxxvvgdfjunubb                                 | eLAkbcbddhhjhk                                                              
[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 4, 5, 6] | pLALLLQLLQPbcbehihihlllmnoohhjsaawasacooatv                                 | dLQbcbchhjw                                                                 
[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 4, 6, 5] | rLLLLAzQLwPQcbegighjhikmnqqoqpplaauggmfbsaehaoewr                           | eLAkbcbddhhjhr                                                              
[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 6, 4, 5] | pLLALvMPPQPceddhilmklnlmmootqvnqiaqociflutv                                 | bkaajn                                                                      
[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 6, 5, 4] | pLLLAzzzQAQcdgffikjnnlllonohshatahcdxlahufb                                 | gLAMPbcbdeffhhjhhhr                                                         
[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 6, 4, 5] | pLLALwvAQQPceddhgmllkmmlnootqvnqnqcfglufapb                                 | gLAMPbcbdeffhhwhhqj                                                         
[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 6, 5, 4] | pLLLALzzQAQcdgffjkinnlllonohshatahcdxlahufb                                 | gLAMPbcbdeffhhwhhqn                                                         
[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 6, 3, 4] | qLLALwzwAQMkceddhgjlmkkomopoptqvnqnlqefcvnjpfb                              | eLAkbcbddhhwhr                                                              
[0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 1, 5, 5, 3] | sLLLPLwvQLQQPcddgfijlolpmnqpporrpkrgktuwtwtbbpppfmg                         | eLAkbcbddhhwqj                                                              
