Weight Vector               | Iso Sig                                     | Simplified IsoSig                           
-----------------------------------------------------------------------------------------------------------------------
[0, 0, 0, 0, 0, 2, 4, 3, 3] | jLALMLQbcbefgihiiaifwaaxxof                 | cMcabbgqw                                   
[0, 0, 0, 0, 0, 4, 2, 3, 3] | jLALMLQbcbefgihiiaifwaahhfo                 | dLQbcbchxjj                                 
[0, 0, 0, 1, 0, 3, 2, 2, 4] | kLLAzMMkcedegfhijjjpajaavqmxte              | bkaajj                                      
[0, 0, 0, 1, 2, 3, 2, 1, 3] | pLLvPLzQwQQcdiggimimjlnmnooawugrfafxgfareof | cMcabbjqw                                   
[0, 0, 0, 2, 1, 3, 1, 2, 3] | pLLvzQLPwQQcdiifgjmimnlmonoawtjfriakreorpgc | bkaajn                                      
[0, 0, 1, 0, 2, 4, 2, 1, 2] | lLvALzQQcadeggkjkjijkbapgnpabcsvw           | cMcabbjxr                                   
[0, 0, 1, 0, 3, 2, 2, 1, 3] | kLLLMLQkaedghghjijjbixrioxxwgg              | cMcabbgaj                                   
[0, 0, 1, 2, 0, 3, 2, 2, 2] | lLLvzQPQccdiifgjhkjkkawtjfravudxw           | fLLQcacdeeenkqxvn                           
[0, 0, 1, 3, 1, 3, 1, 1, 2] | mLvAwPPMQcdefhiijjklklpjaqkaexhjkbc         | eLAkbccddemkij                              
[0, 0, 2, 0, 1, 1, 2, 3, 3] | jLLwAPQcedfgiihhihpvuhddllk                 | cMcabbjak                                   
[0, 0, 2, 0, 1, 4, 1, 2, 2] | lLLvMwQQccdegfihikkjktgmgrojfqpvc           | eLAkbcbddhhwhr                              
[0, 0, 2, 0, 3, 3, 1, 0, 3] | jLLLPAQcdehggghiiawuugorfev                 | dLQbcbchxjn                                 
[0, 0, 2, 1, 1, 2, 3, 1, 2] | lLLwLAPQcaedifhikkjjkbpaufamtfvrs           | cPcbbbqxh                                   
[0, 0, 2, 1, 2, 3, 0, 1, 3] | lLLLMPLQcacfehgijjkkkbogcdouwojjr           | dLQbcbchhjw                                 
[0, 0, 2, 1, 3, 3, 2, 0, 1] | jLLvAQQbeehgiihihxxxmvrcwcb                 | fLLQcacdeeejkqxvn                           
[0, 0, 2, 2, 1, 1, 3, 2, 1] | kLLvPMQkcdhgijjghijhshgrdajoje              | dLQbccchhrw                                 
[0, 0, 2, 2, 2, 3, 0, 0, 3] | kLvAwAQkcdeghgijjijuruajblqqmc              | gLLPQaceedffjkxknnn                         
[0, 0, 2, 3, 1, 1, 2, 2, 1] | kLLvPMQkcdigigjihjjawtgjrawvtt              | cMcabbjaj                                   
