Weight Vector               | Iso Sig                                                        | Simplified IsoSig                                              
[5, 2, 0, 3, 1, 5, 1, 3, 4] | mLLwMLPQPcedghikjjijllluvaomqhheoxr                            | iLvzQQcccfehghghhnhqcnckv                                      
[5, 2, 0, 5, 3, 2, 6, 0, 1] | qLLMLLzwQPMkacdehjjljkmonnpppnkanqakekanacfigs                 | mLLLvLQQQcdghkijjhklllhshktsahnuukv                            
[5, 2, 0, 5, 3, 3, 3, 2, 1] | oLvALMzzQQcbefegjhlklkmnnnlautvqfeagvfrkf                      | lLvALPPQcbefiihhijjkkdadljwjfqdnj                              
[5, 2, 1, 2, 4, 4, 4, 0, 2] | nLLvMQzLQkachihfhjjmllmmnkdedkaavxbcpm                         | iLAwMPcbcbdfgghhhhwqjppnj                                      
[5, 2, 1, 3, 4, 4, 3, 0, 2] | pLLLALzzQMQcedfgijiknlmnooolhfalhmnwhadndad                    | lLvLLAQQcbgfgiihjjkkktmxgrvsnnpxq                              
[5, 2, 1, 5, 3, 3, 3, 2, 0] | oLLvMPwzQQccdfifjilnnlmnmmhsebfmbhhgfogcc                      | lLLLLAPQccddhghijkkjkpkrbogaatcof                              
[5, 2, 1, 5, 4, 2, 3, 1, 1] | pLLvLMAMAMQbefjghgllkmnnoooxxtckkgqaxajopxl                    | hLAMzkbccdefggemkehqxr                                         
[5, 2, 1, 5, 4, 2, 3, 2, 0] | nLLALvMMQkbcedhjhilmmklmtsafxatjguprcu                         | hLALMkbcbeffgghxwnddjr                                         
[5, 2, 2, 2, 5, 3, 3, 1, 1] | oLLMvAzMAQcaedfigjikmllnnnbxaixakratmfhli                      | iLALzQcbcbefhgghhxjnxknrj                                      
[5, 2, 2, 3, 5, 3, 1, 2, 1] | nLLLLPALQkbeffhgjilmlmlmxxmxcoxguwwgjk                         | jLALLAQbccefhgihiemkbiwjqrw                                    
[5, 2, 3, 2, 5, 2, 3, 2, 0] | mLLzLwQAQacffhjhjkklklnkajasnnjvqkn                            | iLALLQcbcbefhgghxhjsqjskw                                      
[5, 2, 3, 3, 5, 2, 3, 1, 0] | oLLLAwzAQMcbedfegkijlmmmnnamfiionnfqpupxr                      | iLALAMccbbeffghhqhknmxnxn                                      
[5, 2, 3, 7, 0, 1, 4, 0, 2] | pLAwvLPLAQQbcbdgklkklnmnnooxxjxxbabfdmmccgv                    | jLAwMPPbcbdfgghiihhjhrllkqn                                    
[5, 2, 4, 2, 4, 3, 3, 1, 0] | pLLMvAzLQPQaedfigjmmnlmlooobqaiqakqatmgfhli                    | jLAMLLQbcbdegiihixxjqqjdaws                                    
[5, 2, 4, 3, 4, 1, 0, 3, 2] | rLLPvLAAPwAQccdefjhihkmnlopoqqqhgaahgmboahwjkchht              | gLAMPbcbdeffhxwxxqs                                            
[5, 2, 4, 5, 0, 0, 4, 1, 3] | qLLLLLvAAQQkcdgghlmmnpknolopphshgvtelaunbbbnil                 | iLALLQcbcbegfghhxxjnakkkn                                      
[5, 2, 4, 5, 1, 0, 4, 0, 3] | sLLLvAAzAAPAQbedjihkhnlmnpqoqrrrxxfxrfabpvcoiaucpll            | mLLLMwPMQbedgfhkijljllhhwhgbqxaqraq                            
[5, 2, 5, 2, 3, 2, 3, 1, 1] | nLLvAAPPMkbeehghjilklmmmxxxavwaglpwdad                         | jLLALMQaceegghihijkuxaknxrj                                    
[5, 2, 5, 3, 2, 3, 2, 1, 1] | oLMvAvAzQQcacdfgkhljmklnnnbglvmckmgqgarrk                      | jLvPLQQafefihhhgijqxwqhhanj                                    
[5, 3, 0, 2, 4, 4, 2, 2, 2] | pLLzAvQvQPQcdegfhjiklnmnooohsailamngiinbwfw                    | lLLLzPPQcbeffhjhjijkkhhmifakmfqpj                              
[5, 3, 0, 4, 2, 4, 1, 2, 3] | nLLPLwPPPkcdfehgikljmlmmhsipssaafomnhq                         | kLvvAQQkbhggjiihjhjhhqgwwrrgkk                                 
[5, 3, 3, 1, 6, 1, 0, 4, 1] | pLLvALwwQQQcdfhjkhmkjnoonnohwxhxxnnvgkadnod                    | hLALAkbcbeffggxhjsuugw                                         
[5, 3, 4, 0, 5, 3, 0, 4, 0] | tLLLvLLLAPQQPkcdghjipnqrlmmonrpssshshvaoipamrfojflvcgo         | iLLPPMccdcffeghhqsjajjjxk                                      
[5, 3, 5, 2, 1, 3, 0, 4, 1] | rLLvAzLMzMQQccdehilhkomppmnnqqqhsphphjsavmqfsoscs              | hLAMzkbcbdefgghhwhhhxj                                         
[5, 4, 1, 0, 6, 2, 0, 6, 0] | mLAwLLwQQbcbdhgjjkklllxxjxlxvghxhxo                            | iLAMzMcbcbdefghhhhwhhhxqs                                      
[5, 4, 2, 0, 4, 4, 0, 4, 1] | rLLvvLwQQPMQccdhgmmjijnlpooqpqqhkccdmgvctnunbqees              | jLAwLQPcbbdfgghiihhrhjlqshr                                    
[5, 4, 2, 1, 6, 3, 0, 3, 0] | nLLLvAPMQkbegfjhhikkmlmmhhxgbknwxuajbf                         | jLALLAQbcbefhgihihhwsqjjqwn                                    
[5, 4, 3, 3, 1, 0, 6, 0, 2] | pLLLLLLPMQQbedfilnikkmoomontangnehjinsilcln                    | iLALAMccbbeffghhqqnnmxkxr                                      
[5, 4, 4, 0, 4, 2, 2, 2, 1] | oLLAwzLLQQcbdecfgiknnkmmlntvabhevxnjwbsjv                      | hLAMzkbcbdefgghhwhxxhw                                         
[5, 5, 0, 4, 4, 1, 4, 1, 0] | oLLLLMzPMQcbedfgijkmlllnnntangsnduahvrdlu                      | jLLLLQQccfgihghiilnagsswnjs                                    
[6, 0, 0, 4, 1, 3, 2, 4, 4] | nLLAvLPMQkbeedhhkijkmlmmhhakkciafgxjdh                         | iLLPMPcaceefgghhnkxvfuxoj                                      
[6, 0, 0, 5, 1, 4, 2, 3, 3] | oLLLLzQLPQcbcffgkhijnlmmnnebpkkascedsvvde                      | lLLvMPMQcacfgihjkjikkjkvjhaaevjwv                              
[6, 0, 0, 5, 2, 3, 5, 1, 2] | qLLLvvAMQMQkbedmmilklmkoonpppxxfltnqxqqrggvxaq                 | iLAMzMcbcbdefghhhhjhhqxxn                                      
[6, 0, 0, 6, 2, 2, 7, 0, 1] | qLLvLPzPQMMkbefkjlninlmjonpppxxpxwelvtpxvxsxvc                 | mLLLwPMAQcdgfjhjkjilllhshdtnphhhhah                            
[6, 0, 0, 7, 1, 2, 7, 1, 0] | nLLvAPMAMkbeghjigkkklmmmhhuahgkxdehhah                         | mLLLwLMQQcdgfjhljklklkhshdtshuugkbv                            
[6, 0, 0, 7, 2, 1, 7, 1, 0] | nLLvAPMAMkbeghjigkkklmmmhhuahgkxdehhah                         | mLLLvMAQQcdghihilkklklhshcfkshmugkb                            
