Weight Vector                  | Iso Sig                                                                     | Simplified IsoSig                                                           
[0, 0, 2, 1, 1, 9, 6, 8, 7]    | sLLvPzvMQPwQQcdhginojmlpkprorrqqhshgoaapirdbdunepsc                         | hLALAkbcbeffggxxjnmxkk                                                      
[0, 0, 2, 1, 1, 9, 7, 8, 6]    | pLLvQvMPMAQcdehfjlmkjknmooohsphbhaabwwqnxsk                                 | iLAMLPcbcbdeghhhhhwhhwiih                                                   
[0, 0, 2, 1, 2, 7, 6, 7, 9]    | rLLLLPvwMQQPcbefijihkpnnmlonqqqxxaaxrshxbkgbvcxvc                           | jLAMzMPbcbdefghiihhjhhhhhhw                                                 
[0, 0, 2, 1, 2, 7, 8, 5, 9]    | pLLLwPLwQAQcdgfjjlinmkmmooohshaaahtgvjbchaa                                 | fLAMcbccdeeemkehj                                                           
[0, 0, 2, 1, 3, 7, 8, 6, 7]    | tLLLLPvvPQPMQkbefijikmqpponqsrrsrsxxaaxfhvvvrwvoaudxdx                      | fLAMcbcbdeehhjqxr                                                           
[0, 0, 2, 1, 3, 7, 8, 8, 5]    | qLLLALPvQLQkcdgfeikknkmomppophshatthgerxnbuxce                              | iLLLPQcccfehgghhlnapcnwnc                                                   
[0, 0, 2, 1, 4, 8, 7, 6, 6]    | vLLLLPLvPQLzPQQbefijijkmnnmprqrsuuuttxxaaxrxhffcjfmuxfjrbvb                 | fLLQcbeddeehhnkxx                                                           
[0, 0, 2, 2, 4, 5, 7, 7, 7]    | qLLLzMLwMMQkcbgfhjhlmonpnnopplbmlfpfmadiatirok                              | bkaajn                                                                      
[0, 0, 2, 3, 1, 8, 7, 7, 6]    | uLLLvALMzzMAQQccdghfmhnmplsqsprqqttthshsfhbaghnieetptsrrr                   | jLAMLLQbcbdeghiiixxjxxjqxoj                                                 
[0, 0, 2, 3, 2, 6, 7, 6, 8]    | rLLLLPvvPQQQcbefijikmmoonpqnqpqxxaaxfhvcbcjcfjfkb                           | gLLAQbcedfeftsasxnr                                                         
[0, 0, 2, 3, 2, 6, 7, 8, 6]    | tLLLLLLLPLQMQkbefiijmlkqnnonqrrsrsxxaafxphrakbwkhxalrf                      | eLAkbcbddhhjqj                                                              
[0, 0, 2, 3, 2, 7, 6, 5, 9]    | rLLLLPvvPQQQcbefijikmmppnoqnqpqxxaaxrhvcvjjgsjfkf                           | iLAwLQccbbdfhghhhhkhjhqjf                                                   
[0, 0, 2, 3, 2, 7, 6, 7, 7]    | tLLLLAzwPzPPQkcbeifgjlokpppoqqsrssqbubknaabnqaqrtlmkkk                      | gLAMPbcbdeffhhjhhqn                                                         
[0, 0, 3, 0, 2, 8, 6, 8, 7]    | qLLLLLPvQMQkbefiihjlknommnoppxxaarjxhrfccbfgib                              | iLAwLQccbbdfgghhhhkhjlqsw                                                   
[0, 0, 3, 0, 3, 8, 6, 5, 9]    | tLLLLvvQAzAQQkaegfhijlkppnnorrqsssbllffocfraeffwllrwgr                      | fLAMcbcbdeehhwhxj                                                           
[0, 0, 3, 0, 3, 10, 5, 6, 7]   | pLLwPLPvMQQcdehfgjimomlonnoawaurvidtddfhhgv                                 | gLLAQacdefffnkqxqlu                                                         
[0, 0, 3, 0, 4, 6, 8, 6, 7]    | pLLvQLzQvQQcdfhgiklkjmnnooohsaqgpqhmkpqekkn                                 | gLLAQacdefffjkaqqul                                                         
[0, 0, 3, 0, 4, 10, 6, 5, 6]   | oLLwvALPQQccedhjhjnjklmnmnpajrardhddnkrvv                                   | jLvLAQQcfghhgfiiillaegrwwkn                                                 
[0, 0, 3, 1, 3, 5, 7, 6, 9]    | qLLwPvLMPPQkcedhfhjkmnnpmooppatwagbpoommxjdtss                              | fLAMcbccdeeemkehw                                                           
[0, 0, 3, 1, 3, 9, 7, 5, 6]    | wLLvvvAzwvQQQQQkcdnjhqkmlunusvrttrqrvuvtkakjacvgjfjnkfnffrwccv              | gLLPQcdcfeffhsnhqos                                                         
[0, 0, 3, 1, 3, 10, 5, 5, 7]   | pLLwvMvPQQQcediikjojomlnmnotarjnpepenofcckn                                 | hLLPAkaceedfggnkxknnxr                                                      
[0, 0, 3, 1, 3, 10, 6, 6, 5]   | oLLvzPvQQQccdfkkhnmmjnmllntkttujqhqlqgjvw                                   | jLvMLQQbfefgihhiixiptvvvgof                                                 
[0, 0, 3, 1, 5, 6, 7, 7, 5]    | tLLvLQwALLAAQkcdgihfjljlmoqpqssrrshsrsroohgrooquqmrnfj                      | hLLLQkbdeeggfgxnidpvwj                                                      
[0, 0, 3, 2, 3, 6, 8, 7, 5]    | uLLvvAvQvQQPMQccdifhjnoorlrmporqststuggjknqmjnjrnvgvftdcg                   | fLLQcbeddeehhokum                                                           
[0, 0, 3, 3, 3, 9, 5, 5, 6]    | qLLLAvPzQPPkcdefgklmjknlonppparuatljifrlgurmxx                              | gLLPQcdcfeffhsrhqos                                                         
[0, 0, 4, 0, 3, 9, 5, 6, 7]    | pLLwPLLMzQQcdehfjiilkmnmnooawatrxmxocvlfavj                                 | hLLAAkcdecefggqsmjqjqn                                                      
[0, 0, 4, 0, 3, 9, 6, 5, 7]    | wLLvPzwLPMPMPPPkcdhgfjijmkooqoptrsuvuvvhshgfdcgvbrnegvuffdaxuf              | fLAMcbcbdeehxjxhw                                                           
[0, 0, 4, 0, 3, 10, 5, 6, 6]   | oLLvLwQPMQccdggijhmlknmlmnlfggoframqqbnjn                                   | iLLPPPcaceegfhghnkxkqnxwr                                                   
[0, 0, 4, 0, 5, 2, 8, 7, 8]    | tLLwPLLzAMvQQkcdehfgijklnoospqsqrsawaugvdgccuaccsjjfvc                      | cMcabbjaj                                                                   
[0, 0, 4, 0, 5, 9, 5, 4, 7]    | sLLMvLzMAPPMQacdegiljlnkmqpoqrrrnkanmnerldbbakbxdqg                         | gLAMPbcbdeffhhjqqhk                                                         
[0, 0, 4, 1, 1, 8, 7, 7, 6]    | rLLLvzvPPQQQcbefknonpjllqqmppoqaxaxuuuuoelcvjjjjc                           | hLALPkbcbegfgghhjshqos                                                      
[0, 0, 4, 1, 2, 5, 8, 7, 7]    | rLLvLMPwMMPQcbeefjkljmomnonpqqqhhagbpdbhaacrcxloo                           | eLAkbcbddhhwhr                                                              
[0, 0, 4, 1, 2, 7, 6, 7, 7]    | rLLLLLPvQPQPcbefiihjlknnmmopqqqxxaarjxhrffcbvmavc                           | jLLAMzQbdedfghiiidwqsuqqqhx                                                 
[0, 0, 4, 1, 3, 4, 8, 8, 6]    | pLLLMLPzAQPbedgfhhkkklnmmooliwxgnsdroisvcqn                                 | dLQbcbchhww                                                                 
[0, 0, 4, 1, 3, 5, 6, 6, 9]    | pLLvMvMPQMQcdfgimnkjjklonoohsagsaatdmwcmoax                                 | gLLAQacdefffjkqxqlu                                                         
[0, 0, 4, 1, 3, 9, 5, 5, 7]    | pLLwPLPvQQPcdehfgjimnlmlnooawatrvixticdftan                                 | jLLALAQaceehhggiinkuxujssqj                                                 
[0, 0, 4, 1, 4, 6, 5, 6, 8]    | qLLLvvMAAQQkbedmknjklpokoonpphhfaqixxpaknkvogw                              | kLLAMzMkbdedfghijjjdwqsuqqqqsj                                              
[0, 0, 4, 1, 4, 8, 5, 4, 8]    | qLLAPvLPPMPkbecdgfijkmnlopoppxxoffccoctaeladqf                              | hLALPkbcbegfggxhjshqos                                                      
[0, 0, 4, 1, 4, 8, 5, 8, 4]    | oLLLLLAQzQccdehgjgiklmnnmnhsuswqfcxelaxtv                                   | fLAMcbcbdeehxjxhs                                                           
[0, 0, 4, 1, 4, 8, 7, 6, 4]    | qLLvLMvQMPQkcdjfkhimnlolppnoptkkkujfhutkkgkcbs                              | jLLLzQQcdfeghihiiqceqgvlkuq                                                 
[0, 0, 4, 1, 5, 6, 7, 5, 6]    | sLLvPzQvLQPMQcdigfikhnlomqoprqrrawugffdvbglcdttrrvf                         | gLLPQaceedffjkxknnn                                                         
[0, 0, 4, 1, 5, 6, 7, 7, 4]    | qLLPvPwzQPPkcdefghjjnmlmoppophsxxvsprtronmansw                              | iLALPPcbcbegfhhhhhwsahxip                                                   
[0, 0, 4, 1, 5, 9, 6, 4, 5]    | rLvAwMvMwAQQccdefhiljnmopnqpqqpuruqjatgjreusiuibb                           | dLQbcbchhjs                                                                 
[0, 0, 4, 1, 6, 4, 7, 6, 6]    | rLLLvvwQMPQQcbeginilkmpmlpnoqqqahmfmgiiqugskfrvvr                           | gLLAQbeddfffhhokxjo                                                         
[0, 0, 4, 1, 6, 7, 6, 5, 5]    | qLvAwLvAAQQkcdefijkkmonomnpppuruqahqgokjbfnmlp                              | fLLQcaceeedjkuxkj                                                           
[0, 0, 4, 2, 3, 7, 5, 6, 7]    | qLLvLwPPMMQkcdggjhnjnlnpomopplfggfragphbqbkbal                              | hLLAMkbdedfgggdwqsuqxh                                                      
[0, 0, 4, 2, 4, 7, 5, 7, 5]    | uLLwPvLAvzMQQQccedhgkikormsqotqprtstlajanlqliacagjogcvrss                   | eLAkbcbddhhwqn                                                              
[0, 0, 4, 3, 4, 4, 7, 6, 6]    | uLLwPLLALLwPQQccdehfgikjnporoqrsstttawaugvdagmadavvmtmdvs                   | cPcbbbqxh                                                                   
[0, 0, 4, 3, 4, 6, 5, 4, 8]    | uLLLMvvMMMQzMQccdgeekjilnmqporsqttsthshpvlgbvkcixbiaciqrd                   | fLAMcbccdeeemkihn                                                           
[0, 0, 4, 3, 4, 6, 5, 6, 6]    | vLLvvzPQvPMLQQQcdfkkhiioqpmtpqqrsuutuukfuukffwwbcmkcvvmlrrc                 | dLQbcbchxjj                                                                 
[0, 0, 5, 0, 6, 8, 6, 4, 5]    | sLLvLwLQAMMMQcdjighljklmnoqprqrrhsbsfoaguafovaplkog                         | gLLAQbcedfeftsqsqsj                                                         
[0, 0, 5, 0, 6, 11, 4, 4, 4]   | xLvALwzPLzLMPAQQccdefihinlnoprsuvrtwtwwuvurucjfcuokppqokmvoabppoc           | gLAMPbcbdeffhhwhhqj                                                         
[0, 0, 5, 0, 7, 6, 6, 5, 5]    | uLLvLvvMPLQQQQcceghppoqslrnrnmtqptsttqljhlpavnbfbgbbwrjgo                   | iLLAPPcbcedgfhhhtsajssqxh                                                   
[0, 0, 5, 1, 3, 5, 6, 6, 8]    | sLLwPLLwAzMQQcdehfjiinkmmoprqrqrawatgxmxiccfrgcsvsw                         | gLLAQbcedfeftsqsqwj                                                         
[0, 0, 5, 1, 4, 10, 4, 5, 5]   | nLLvLPAMQkbefkkkhjmjmllmhhahahcktgihmw                                      | jLAMLLQbcbdeghhiihhjhxjqisk                                                 
[0, 0, 5, 1, 5, 6, 7, 5, 5]    | uLLvvwvQMLAQQQccdfhiopnmlnrmtqpssrtttksjfhutjsjofescngctm                   | hLLPAkaceedfggjkxknnqw                                                      
[0, 0, 5, 1, 5, 7, 4, 6, 6]    | pLLwPvMMMPQcdehfkiilkmnmoooawatramxorslfxrv                                 | iLLPPPcaceegfhghnkxkqnqsw                                                   
[0, 0, 5, 1, 6, 9, 4, 3, 6]    | pLLvzPMPAQPcdifgihlmlkmmnooawufrfvtagojjphn                                 | iLAwwQcbcbdfghhhhhjqjqxoj                                                   
[0, 0, 5, 1, 6, 10, 4, 3, 5]   | rLLLwMwMvAQQccdgffhikjmoqpopoqqhshassaavhqibvncjw                           | nLLLLzzQQkbeffjjlkmlmkmlxxexxxlxlilefr                                      
[0, 0, 5, 2, 4, 8, 4, 4, 7]    | vLLwLAvPMzwwQQQcedghimmnknmsrssrtqtuupajvrfutanfgdvnvneflcv                 | gLLAQbcedfeftsqsxwr                                                         
[0, 0, 5, 2, 5, 10, 4, 4, 4]   | rLLLMLvLQMPQccdefgjkmlmmnqpopqqqruavqvoffogemfthg                           | nLLLvLMQQkcdghljjmklmjmlhshviahhialhon                                      
[0, 0, 5, 2, 6, 10, 3, 3, 5]   | pLvALwzPMQQcdefihikmknnomoourucjfctrvgfenel                                 | gLLAQbcedfeftsqsqww                                                         
[0, 0, 5, 3, 5, 9, 3, 3, 6]    | qLLLAzzzMPQkcdefgijinmppmonoparuatalvqdmjckvoc                              | gLLPQcdcfeffqsjhqos                                                         
[0, 0, 6, 0, 7, 9, 5, 4, 3]    | tLLvLvvAQQQwQkcdgipkqqnolplonrsqrshsgsddletltgbfgmajvo                      | eLAkbcbddhxwqs                                                              
[0, 0, 6, 0, 7, 11, 3, 3, 4]   | qLLMvwMMLPQkacdeiihljopompnpobsacpbblshifsbvcb                              | iLLAMMcbddeffghhdwolarmxk                                                   
[0, 0, 6, 1, 3, 7, 6, 6, 5]    | sLLLLAAzzwQAQcdegfhgijlmnqopprrrhsibfvcklougsjvrlil                         | eLPkbcddddrwos                                                              
[0, 0, 6, 1, 4, 6, 5, 6, 6]    | vLLPvwAwwAwAPQQbcdfgjhkmopoqptrsrtuuuarfegelgdeastnlibvsbbb                 | jLALLAQbcbefhgihihhjsqjjhjr                                                 
[0, 0, 6, 1, 5, 2, 7, 5, 8]    | rLLLvwLMQPMQcbedjmimolkppponqqqhhfhafluhhhahcgddp                           | eLMkbcdddhhhqx                                                              
[0, 0, 6, 1, 5, 4, 5, 5, 8]    | sLLvPLAQzzPAQcdiggkhlijmnooqpqrrawugrasavxalbbewxwb                         | gLALQbcbefffhhwsmmq                                                         
[0, 0, 6, 1, 5, 7, 4, 4, 7]    | pLLLwLAQLMQceffkjiliknmoonolhdahanecltjatmv                                 | iLLALQcaceefhhghjkuxprjww                                                   
[0, 0, 6, 1, 5, 9, 4, 6, 3]    | qLLLLLLPMPQkcdghjikimoopmpnnphstwefmolalesagor                              | hLALPkbcbefggghxwnxqcn                                                      
[0, 0, 6, 1, 5, 10, 3, 5, 4]   | uLvLPvLQMAAzMQcbdgiihmjlklonppqrststewhgjoehafgmfqcrfqdgg                   | hLLPAkaceedfggjkxknnqs                                                      
[0, 0, 6, 1, 6, 2, 7, 4, 8]    | tLLLwMzzwwQMQkcdgfhfkkjorpqoqsqsrshshawchgvumlelcanpfi                      | gLMzQbcdefffhhhhhxq                                                         
[0, 0, 6, 1, 6, 5, 4, 5, 7]    | rLLvPLAAwPMQccdiggkhlimoopnqpqqawugrasavjapxunbon                           | jLLwzQQacdhgighiijkaqlaqmcv                                                 
[0, 0, 6, 1, 6, 5, 6, 3, 7]    | tLLwAAzzzwPQMkacdffghiklnoropqrsssbcacbphablebujqujaaa                      | fLLQcacdeeejkaqnv                                                           
[0, 0, 6, 1, 6, 7, 4, 3, 7]    | rLLAPLvLPPPQcbdecgfimnlnpqnopqqtnabjniahhcamooteg                           | gLALQbcbefffhxjnmxm                                                         
[0, 0, 6, 1, 6, 7, 4, 7, 3]    | oLLLLPLAAQccddhhjgllmmnnlntrsgvabxgiittgj                                   | eLAkbcbddhxjqw                                                              
[0, 0, 6, 1, 6, 7, 6, 5, 3]    | tLLvLPPzMzQzQkcdgffhlkjommnprsqsrshsgfonapndbnktlsgkfo                      | iLALLQcbcbefhgghhhjsqjjjw                                                   
[0, 0, 6, 1, 6, 8, 5, 6, 2]    | rLLLLAwLzQMQcbcfeigjklopmpnqpqqerevonuajwaoxbxuad                           | eLAkbcbddhxjqs                                                              
[0, 0, 6, 1, 7, 5, 6, 4, 5]    | rLvAwLvPQMMQccdefikjkmomonqqppquruqaqpgojorwxxtqf                           | dLQbccchhrw                                                                 
[0, 0, 6, 1, 8, 4, 5, 4, 6]    | rLLMLwwwMPQPcbecfghikmolmpnoqqqhhvhvbhaeuoupbrehh                           | gLLAQbcdeeffxkrllkj                                                         
[0, 0, 6, 2, 4, 7, 5, 5, 5]    | xLvALwLAPvPPMLQQccdefijkiokqmropttvswuvwwtracjlqcwvabectnjaoadkvc           | fLLQcacdeeejkqxvn                                                           
[0, 0, 6, 2, 5, 3, 5, 6, 7]    | xLLvzzQAwPzMAzMQccdifhklhikompprqstvvuuwwawufsedvvstspsxcxvaibgof           | fLAMcbcbdeehhjhhw                                                           
[0, 0, 6, 2, 5, 3, 7, 6, 5]    | tLLLwAPLLMPzQkcdgehfkjjmloporsqrsshshtkghlsaglbrulargk                      | fLMPcbcdeeehhhhwr                                                           
[0, 0, 6, 2, 5, 9, 5, 4, 3]    | sLLvPLAPwLMQQcdhgjkhlilnnropqqrrhkhghacavhiuubgbogw                         | hLAMzkbccdefggemkihxqw                                                      
[0, 0, 6, 2, 6, 1, 7, 5, 7]    | tLLLwMzvwQPAQkcdgfhfkjnnprponsqsrshshawchvahumeaaacpfi                      | hLMzMkbcdefggghhhhhhrw                                                      
[0, 0, 6, 2, 6, 9, 4, 5, 2]    | uLLvLvQPQvMPMQccdgljjmhijlqpssrqtrttlkgaknqcvcrapuskrmftm                   | fLAMcbcbdeehxjqhr                                                           
[0, 0, 6, 2, 7, 7, 5, 4, 3]    | uLLvAvvPLwQQQQcbeghopnlsqnsnorrprttthhhahalgtvkmfokrjcqtn                   | hLALPkbcbefgggxxjnxqcn                                                      
[0, 0, 6, 3, 5, 5, 6, 6, 3]    | uLLwLLzQvQLPPQcacdghkjkmmlppspqrtsttboaapoosxavdgivruugbw                   | fLAMcbccdeeemkiqj                                                           
[0, 0, 6, 3, 6, 3, 6, 5, 5]    | xLvLMLPAAvQPvLQQcbdhggjhilmknoprqvstwvuwwewxksiosmffxabarrcvdbvhh           | gLLPQcdcfeffhsrahos                                                         
[0, 0, 6, 3, 6, 8, 3, 2, 6]    | uLLLMvMLALQzMQcbdeegjkiklmoqqrprstttxvmmvadofwwhqpubwaicc                   | hLAMzkbccdefggemkihxxk                                                      
