Weight Vector               | Iso Sig                                                   | Simplified IsoSig                                         
[2, 2, 2, 2, 5, 4, 3, 0, 1] | nLLwPvwQQkcddfhjimkmmlllhwwgodphgssjnb                    | hLALAkbcbeffgghxwnmxkj                                    
[2, 2, 2, 4, 2, 5, 0, 1, 3] | nLLLALMPPkccfeghikljmmlmubadmeqfafeqxf                    | jLLLLQQccfhgiihhilnannnknnk                               
[2, 2, 3, 5, 1, 3, 1, 0, 4] | pLLvLQLwPQQcdehihlhkonlmnoohsorvrhnlivjbsfo               | jLLAMzQbeddfghiiihhokxhxhmu                               
[2, 2, 3, 5, 3, 1, 3, 1, 1] | pLLvLPAzQAQbefkijjkminlnoooxxdxoooxabavcpuu               | hLALAkbcbeffggxxjnmxkk                                    
[2, 2, 5, 0, 2, 6, 0, 3, 1] | nLLLLLQPMkbedfhkkikljmmmhhfgwaufiaxxxa                    | iLALLQcbcbefhgghhhwsqjjjj                                 
[2, 2, 5, 4, 2, 3, 1, 0, 2] | nLLLLALPQkbedffilkjlmmkmahfgbgaxpdrjjj                    | hLALAkcbbeffggqhrnmxnr                                    
[2, 3, 0, 3, 4, 5, 0, 1, 3] | oLLLLLMzQQccdgghkjmljknmnnhshgvaxllxbwfbk                 | kLLLLMQkcdfgihjjjiihsxgrvtxpkw                            
[2, 3, 2, 3, 1, 5, 0, 3, 2] | pLLLLAPLMAQcdgefhikjmlnnoooqfqofvoxdrvimdqb               | iLLLAQcbcgfehhghtsmiphanm                                 
[2, 3, 3, 0, 4, 4, 0, 4, 1] | oLLLwLMPPQccdgfkkljljnmmnnarhaaqhaanugfaa                 | gLLAQaceefefjkuxxnn                                       
[2, 3, 4, 3, 0, 4, 0, 3, 2] | pLvLAwPAQzQbdfeghjkkllmnnooewaegoemngcehbuc               | jLLAPzQbcedgfhiiitsajssqqjs                               
[2, 3, 4, 6, 0, 0, 3, 0, 3] | nLLLMLLQAkcddffhjkkjklmmtgfagugwwfojxj                    | jLLAMzQacdefghiiinkqxqhqhvn                               
[2, 3, 4, 6, 1, 0, 1, 0, 4] | oLLPvLMPMQcbcdfgkjlimnmlnnarfefessjxphfps                 | iLAwLQccbbdfgghhhhkhjlqjk                                 
[2, 3, 5, 5, 0, 1, 1, 0, 4] | nLLLwMLAQkaedfghjikkmlmmbxmgomgcskhkuq                    | gLLAQbcedfeftsasxnr                                       
[2, 3, 5, 5, 1, 0, 1, 0, 4] | mLLvQMvQQcdfhgfikkjlllhsdhggahgcocc                       | hLLAAkcdecefgghsmnqsqw                                    
[2, 4, 5, 4, 0, 2, 1, 0, 3] | oLLLLLzMQQccdgghijnnnlmllmhshgvsaaijkbfof                 | hLALAkcbbeffggqqnnmxnr                                    
[2, 4, 6, 2, 1, 3, 0, 1, 2] | lLLLzPPQcbcfehgikkkjjdfpdsvhiawjj                         | gLAMPbcbdeffhhwhxxk                                       
[3, 0, 1, 2, 3, 5, 2, 1, 4] | oLLvzMPQPPccdiigijllkmknnnawunrfaxxijvtxh                 | iLALMMcbcceffghhemkbtiwhs                                 
[3, 0, 1, 3, 0, 5, 0, 5, 4] | pLLLMLvAPQQcdgfgfkkknlnmooohshagcagblbiktlk               | hLLPAkaceedfggjkxknkxj                                    
[3, 0, 1, 4, 0, 5, 0, 4, 4] | nLvAwLQMAkcdefihjkkkjlmmpjaqafauqgboxr                    | iLALzQcbcbefhgghxxjnxkkjk                                 
[3, 0, 1, 4, 2, 3, 0, 3, 5] | nLLLLAwQPkbedghijlikkmmmxxfvcolaodkiaa                    | gLLAQaceefefnkuxxnn                                       
[3, 0, 2, 1, 3, 4, 1, 5, 2] | mLLLPLPPQccgehiijkkllllniigaumicbvv                       | iLLALQcaceefgghhjkuxpkwwn                                 
[3, 0, 2, 2, 3, 5, 0, 4, 2] | pLvALPMzPAQcdefghikjlnlmnooljacnrvlhoifvuoc               | iLLAPMcaceefgghhjkuxiakxk                                 
[3, 0, 2, 2, 5, 4, 2, 1, 2] | oLvLAMwMQMcbdfeghiljmllmnndnedjoaqjqfoafo                 | iLLAPMcaceefgghhnkuxiakxk                                 
[3, 0, 2, 3, 4, 4, 4, 0, 1] | rLLLLvMzPMQQccdggkmiomlqqnnqpophshgahoubclasotogb         | hLLAAkcdecefggqsmjqjqn                                    
[3, 0, 2, 4, 2, 4, 2, 0, 4] | qLvAwQvMPMMkcdefhgilkmlnoopoppjaqovaxbtnmuvijo            | kLLLALQkcdgfejhijijhshqaqaafjo                            
[3, 0, 2, 5, 1, 3, 0, 2, 5] | pLLvLMPwAQQbeefjihhmknoomnohhagbrbgaanltgcd               | gLAMPbcbdeffhhjqxhs                                       
[3, 0, 2, 5, 1, 3, 5, 2, 0] | lLLLMzAQcbedgfhjikjkkxxfikralukjc                         | jvLLMQQegffhhiiihguxlmpinvc                               
[3, 0, 2, 5, 3, 3, 4, 0, 1] | mLAvvAQMQcbbhjkjiiilllqqnafxfnwwtvc                       | iLALAMcbcbeffghhxxjnmxkxk                                 
[3, 0, 3, 3, 4, 5, 2, 0, 1] | pLLvAPwwMQQcdfhjfikmolnmmoohsahqcatgqnqngof               | iLLMMPcacdefghghjkaknhxsn                                 
[3, 0, 3, 3, 5, 4, 2, 1, 0] | mLAvvMQMQcbbhjkjiiilllqqntjxfnfwevc                       | jLAwwMQbcbdfgihhihhjqjqjsjw                               
