Weight Vector                                 | Iso Sig                                                     | Simplified IsoSig                                           
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 3, 4] | oLAvLLALQQcccbihkjlinlnnmmtlfpsasebmhwsbg                   | cMcabbgqw                                                   
[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 2, 4, 2] | oLLLwwQLQMcbddgiikklmjklnntvfmataimivcodb                   | cMcabbjqs                                                   
[0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 2, 1, 1, 1, 3] | oLLLAzQzPPcbegfgfhhjjlmnmnauqmmgfvggomecf                   | cMcabbjaj                                                   
[0, 0, 0, 0, 0, 1, 0, 0, 2, 2, 2, 1, 3, 0, 2] | pLLLzPMAwAQbeffgiiihkkmnonoauqqwcckbwwfmlcv                 | bkaajj                                                      
[0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 1, 1, 1, 2, 1] | nLLLLQPLMkbegfhgiiilkmlmxatxvfvvgunubb                      | cMcabbgaj                                                   
[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 2, 3, 4] | nLLAMwzPAkbedceggjjjlkmmapjjpppabkpfef                      | bkaajn                                                      
[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 2, 4, 3] | nLLLLAzQAkbegighjhilklmmlaauggmfbgcoek                      | cMcabbjqw                                                   
[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 4, 3, 2] | nLLLAzAMMkcdgffihjjllmlmhshataatcdxufb                      | eLAkbcbddhhjhr                                              
[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 4, 2, 3] | nLLALMLMAkceddhghjkkklmmtqvnqnuncffapb                      | eLAkbcbddhhwqj                                              
[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 4, 3, 2] | nLLLALAMMkcdgffjhjillmlmhshataatcdxufb                      | eLAkbcbddhhwqn                                              
[0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 1, 3, 3, 1] | rLLLvMwMvQQQcbefgfklmoolqpqpnpqeaifcexaapfvfbvovn           | dLQbcbchxwn                                                 
[0, 0, 0, 0, 0, 1, 0, 2, 0, 2, 0, 1, 3, 3, 1] | qLvAvMwwQQMkcfejfkllklmonnoppliangaddeaiuccbdc              | dLQbcbchhww                                                 
[0, 0, 0, 0, 0, 1, 0, 2, 1, 3, 1, 1, 1, 2, 1] | oLvALLzQPQccecihhimjkmnnmntpvccgjpewoqqrp                   | dLQbcbchxjn                                                 
[0, 0, 0, 0, 0, 1, 0, 3, 2, 2, 1, 1, 1, 0, 2] | rLvAvMLPAQLQccechkkjillkompopqqtpvoaducdeceoaacgb           | cMcabbjak                                                   
[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 3, 4, 3] | oLLLALzAMQcceedgjklilnkmnntalgeqiuraqgrfo                   | dLQbcbchhjw                                                 
[0, 0, 0, 0, 0, 1, 2, 1, 3, 2, 1, 1, 0, 2, 0] | pLLLLPPwQPPbegfhiijilllmnooxxtxcvvegcgscjio                 | cMcabbjxr                                                   
[0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 3, 1, 1, 2, 1] | qLvAwzPMPAPkcfceihiklnlnmooppplotaolagdghglkvb              | dLQbcbchhjs                                                 
[0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 2, 1, 2, 2, 0] | oLvALMwzQQccfchggimnnkmlmnplovffgtbffbbbb                   | eLPkbcdddhrrnk                                              
[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 2, 2, 4] | oLALLPzMzQcbccffihhklmlnnnlajetsrrxwmvmvv                   | fLAMcbcbdeehhjqxr                                           
[0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0, 1, 2, 3, 1] | oLALvLMwQQcbccfkjhilnknmmnlajeafrcxaqkvrf                   | fLAMcbcbdeehxjxhw                                           
[0, 0, 0, 0, 1, 1, 0, 1, 2, 3, 1, 1, 0, 2, 1] | nLALvPLQAkbccfiihkjkllmmlajekkrdfdutxr                      | fLAMcbcbdeehhjhxj                                           
