Weight Vector               | Iso Sig                                                     | Simplified IsoSig                                           
[0, 0, 3, 0, 4, 6, 5, 4, 3] | sLvAwMwQzMLMQcdefhihkjklmnoqpqrruruqjagxgorqkjeokbv         | dLQbcbchxwn                                                 
[0, 0, 3, 1, 2, 6, 4, 6, 3] | oLLvvMQPAQccdjflkhiimlnmnnpwwoaakrraiwfko                   | gLLPQcdcfeffhsrhqos                                         
[0, 0, 3, 1, 2, 7, 4, 5, 3] | nLLLvAQLQkacehjgiikllmmmnkbphvmmnaadik                      | hLAMzkbccdefggemkihhqn                                      
[0, 0, 3, 1, 4, 2, 5, 4, 6] | pLLvMwwMQPQbegfgkilnjlnmoooxxtxvafteovrrtal                 | cPcbbbqxh                                                   
[0, 0, 3, 2, 2, 5, 4, 3, 6] | tLLvMvvPAMQQMkcdfgonmmnqpkrmrqpsrshsaghpllgrncqwmsbdhv      | fLAMcbccdeeemkihn                                           
[0, 0, 3, 2, 3, 6, 4, 5, 2] | rLLLwLLzQwQQcaedfkijjmlonmqppqqbmmglicrnvxxovkgff           | eLAkbcbddhhwqn                                              
[0, 0, 3, 2, 4, 4, 5, 4, 3] | rLvLLLMQzAMQccegikjhiljomnqpqpqammgeocgmvtogadsbr           | eLPkbcddddrwos                                              
[0, 0, 4, 0, 2, 5, 4, 5, 5] | oLLLwPPzQPccdefjhjkimlmnnnhslaasimuasaddk                   | iLLAMPcacdefghhhjkaqqhqlu                                   
[0, 0, 4, 0, 3, 6, 3, 5, 4] | oLLvLLPAQQccegjhjijmnnnlmmutubkjgfhhoojff                   | hLLPAkaceedfggjkxknnqw                                      
[0, 0, 4, 0, 4, 6, 3, 2, 6] | oLLwLAwQzQccedghfjkklknmmnpajvrfautagdfoj                   | eLAkbcbddhxjqs                                              
[0, 0, 4, 0, 4, 7, 3, 2, 5] | qLLMwvQLLQPkbecefjiimnmnlpoppxxoxaaeglexegastm              | fLAMcbcbdeehxjqhk                                           
[0, 0, 4, 0, 5, 8, 3, 2, 3] | mLvAvPPQQadffkjljlilkknaqbixewcbvkg                         | gLLAQbcedfeftsqsqww                                         
[0, 0, 4, 1, 4, 8, 2, 3, 3] | pLvLPvMQMQPbdgikihmjkllnnooewhgijophlffmmjc                 | gLLPQcdcfeffqsjhqos                                         
[0, 0, 4, 2, 3, 4, 3, 3, 6] | oLLvLwQPAQccdggljhimkmlnnnlfggqfrvxpxovsc                   | gLLAQacdefffjkaqqul                                         
[0, 0, 4, 2, 3, 7, 3, 3, 3] | rLLvPQvMLPPQccdhgiffkjlmnqpoqpqhshgsfohdbwdicvgbr           | hLAMzkbccdefggemkihxqw                                      
[0, 0, 4, 2, 5, 5, 4, 4, 1] | vLLvvzwQMAPLQPQcdfjhinopokmnottsrstuutkfkjfhuhlckvcmdfgwglb | eLAkbcbddhxjqw                                              
[0, 0, 5, 0, 4, 4, 3, 4, 5] | oLLvPLAQLQccdiggkhlijmnnmnawugrasavxeappk                   | iLLLAQcbeefgghghxxqmmgbnw                                   
[0, 0, 5, 0, 4, 7, 2, 3, 4] | qLvAwAwAzMQkafefghjkjlononpppbppjnapojqljgcxmt              | fLAMcbcbdeehhwqqs                                           
[0, 0, 5, 0, 6, 7, 2, 1, 4] | nLLwLLPMQkaedigikljjmlmmbiaijaufkwmfli                      | fLAMcbcbdeehhwqxr                                           
[0, 0, 5, 1, 4, 6, 2, 2, 5] | qLLwLAvQLMQkcedghilmmoknonopppajvrfdutqbfpfplb              | eLAkbcbddhhwqj                                              
[0, 0, 5, 1, 4, 7, 2, 2, 4] | rLLvLQLwQLQPcacfighlklmkpnooqqqbsvavahcvasavorelh           | iLLALQcaceefgghhnkuxpkwwr                                   
[0, 0, 5, 1, 5, 3, 5, 2, 4] | oLvAwPvPQQccdefhijklnlmnmnuruqkapwojofscs                   | fLLQcacdeeejkaqnv                                           
