Weight Vector                  | Iso Sig                                                                     | Simplified IsoSig                                                           
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[0, 0, 0, 0, 0, 8, 10, 9, 9]   | mLALMLMzQbcbefgihjklllaifwaaxxqqqqa                                         | dLQbcbchxjn                                                                 
[0, 0, 0, 0, 0, 10, 8, 9, 9]   | mLALMLMzQbcbefgihjklllaifwaahhqqqqa                                         | gLAMPbcbdeffhhjhhqn                                                         
[0, 0, 0, 0, 1, 10, 8, 8, 9]   | nLLLLPLMQkbefijijhjkllmmxxaaxrxfahvwwf                                      | cMcabbjxr                                                                   
[0, 0, 0, 1, 0, 8, 9, 8, 10]   | qLLAzMMzMzMkcedegfhijklmnoppppajaavhuxhxhxhxet                              | fLAMcbcbdeehhjhhs                                                           
[0, 0, 0, 1, 0, 8, 10, 8, 9]   | sLLLLPLvPQAMQbefijijkmnnlnpqprqrxxaaxfxhfbcfffebefo                         | bkaajj                                                                      
[0, 0, 0, 1, 0, 8, 10, 9, 8]   | nLLLLPLMQkbefijijhjkllmmxxaaxfxfahswwf                                      | cMcabbjqw                                                                   
[0, 0, 0, 1, 0, 9, 8, 8, 10]   | qLLAzMMzMzMkcedegfhijklmnoppppajaavqmxhxhxhxet                              | hLAMzkbcbdefgghhjhhhhs                                                      
[0, 0, 0, 1, 2, 8, 9, 8, 8]    | sLLLLPvPzQAAQbefijilnkpnnmooqrrrxxaaxfqqhxkbggwaxxa                         | gLAMPbcbdeffhhjhhqj                                                         
[0, 0, 0, 1, 2, 9, 8, 7, 9]    | sLLLLPvPzQAAQbefijilnkpnnmooqrrrxxaaxrqqhxksggwaxxa                         | iLAMzMcbcbdefghhhhjhhhhqn                                                   
[0, 0, 0, 2, 1, 9, 7, 8, 9]    | tLLLLLLzPQALQkbefiijmlkopommssqqrsxxaarxqhrvcvonxeafvc                      | eLAkbcbddhhjhr                                                              
[0, 0, 1, 0, 1, 9, 8, 7, 10]   | rLLLLPvLPQMQcbefijilkmmoonnqppqxxaaxrahvcbkjjafoj                           | jLAMzMPbcbdefghiihhjhhhhhxj                                                 
[0, 0, 1, 0, 2, 10, 8, 7, 8]   | sLLvPMvMLAQMQcdhgiimnkoooqpnrrrqhshgsvaafsfvahnxcgv                         | fLAMcbcbdeehhjqqw                                                           
[0, 0, 1, 1, 1, 7, 10, 8, 8]   | oLLvPMwMAQccdhgiijlmjknmnnhshgsviaaegmoit                                   | dLQbcbchxwn                                                                 
[0, 0, 1, 1, 3, 6, 9, 9, 7]    | tLLvzwMzMAMPQkcdhikjnojmppqsossrqrhshsaaaahfbbimoitdgv                      | cMcabbjqs                                                                   
[0, 0, 1, 1, 3, 8, 7, 7, 9]    | uLLLLPvLAQwAPQcbefijinlkpnnloqtrsttsxxaaxrquhxksfvmxovxac                   | eLAkbcbddhhjhk                                                              
[0, 0, 1, 2, 0, 9, 8, 8, 8]    | sLLLLPvAzQwQQbefijimlkpnnnqprqrrxxaaxrxihxvjbxxlmvo                         | mLLLQzMzQbefgffhijklllxxhaqxxxxxxxa                                         
[0, 0, 1, 2, 2, 7, 9, 9, 6]    | rLLvzLMzQPMQccdhikjnoklmlpqoqqphshvhaaapufbhmoitf                           | cMcabbgqw                                                                   
[0, 0, 1, 3, 1, 9, 7, 7, 8]    | uLLLLMLvAAzMQQcbefigijkonnmoptqrtrstxxaavrehcvjvfiovcovgk                   | hLALPkbcbegfgghhjshqos                                                      
[0, 0, 2, 0, 0, 8, 9, 9, 8]    | rLLLLPvPMQwQcbefijilhkollnoppqqxxaaxfpbhxocrxabrr                           | gLAMPbcbdeffhhjhhhk                                                         
[0, 0, 2, 0, 1, 7, 8, 9, 9]    | pLLLMPvMQzQbefghihjmkklnoooxxaiaxfhxrnvqxlm                                 | dLQbcbchhjw                                                                 
[0, 0, 2, 0, 1, 10, 7, 8, 8]   | pLLLLMvLQQQbefigijkomnnlmooxxaavrxhrcbkcvsv                                 | gLAMPbcbdeffhhjqqqj                                                         
[0, 0, 2, 0, 3, 7, 9, 8, 7]    | tLLvAwLPPzMPQkcdfhfmnlkkponspqrqsshsahsaagjjqmoxsjgcrk                      | gLLAQbdedfffdwqsujs                                                         
[0, 0, 2, 0, 3, 9, 7, 6, 9]    | qLLLLPvLQQPkbefijilnkmnoomnppxxaaxraehvrfcokav                              | gLAMPbcbdeffhhwhhqn                                                         
[0, 0, 2, 1, 0, 8, 9, 8, 8]    | sLLLLPvAzQwQQbefijimlkpnnnqprqrrxxaaxfxihxkjrxxlmvo                         | iLAwLQccbbdfgghhhhkhjlqjk                                                   
[0, 0, 2, 1, 1, 6, 9, 9, 8]    | nLLLvQwPQkbdgihjjkjmmllmlvajvahahpqvvk                                      | dLQbcbchhww                                                                 
[0, 0, 2, 1, 1, 8, 9, 7, 8]    | uLLLLPvvQMMMQMcbefijinkmmqnonrqrssttxxaaxflhvcejgjmtmibic                   | gLLAQbcedfeftsasxnr                                                         
[0, 0, 2, 1, 1, 9, 7, 7, 9]    | qLLLLPLvPQQkbefijijkpnnlmpoopxxaaxrxhvbkcvvsvb                              | hLAMzkbcbdefgghhjhxxxn                                                      
[0, 0, 2, 1, 2, 8, 7, 6, 10]   | rLLLLPvMAAQPcbefijihlkmnnnpopqqxxaaxrsihvbkjadvdj                           | jLAMLLQbcbdeghiiixxjxxjqxoj                                                 
[0, 0, 2, 1, 2, 8, 7, 10, 6]   | sLLLLPLvMQAAQbefijihkommlnnpqqrrxxaaxrvhvkscffmavmj                         | hLAMzkbcbdefgghhjhhhxj                                                      
[0, 0, 2, 1, 2, 8, 9, 8, 6]    | tLLLAwMLPLzMQkcegfehjimknppoqqrssshahahnqulsqaksgbxpbb                      | iLLAMPcbeddfghhhhhokxhxoj                                                   
[0, 0, 2, 1, 3, 6, 8, 7, 9]    | pLLLLLLLQQQbefiijjklknmmoooxxaafxpxhrbrnrvv                                 | fLLQcacddeejkaikr                                                           
[0, 0, 2, 1, 3, 9, 8, 6, 7]    | xLLLLPvvPQwAMAQPcbefijikmmoonnqsqrtvuvwvwxxaaxrhvcfcjjfibufiotxuo           | gLAMPbcbdeffhhjhxxr                                                         
[0, 0, 2, 1, 4, 7, 8, 7, 7]    | tLLLLPvvPQLQQkbefijikmqppoqsosrrrsxxaaxfhvvvrcopcpudde                      | hLLAMkbeddfggghhokxhmu                                                      
[0, 0, 2, 1, 4, 9, 7, 7, 6]    | tLLvAvAMLPPPQkcdfhjimnlplpnsssqqrrhsahuaaasafmnxwjrrbg                      | gLLAQbcedfeftsqsqsj                                                         
[0, 0, 2, 2, 2, 9, 6, 6, 9]    | rLLvLLzMQPPQccdgkjnojkmmlqpoqqphsgusaagpuurdvnldg                           | iLALzQcbcbefhgghxxjnxkkkk                                                   
[0, 0, 2, 2, 3, 9, 7, 6, 7]    | wLLvALzMzvQMQzQkcdfhjimnkoqpntttruussvvhsahpaaavxpunxwjkalcvof              | fLAMcbcbdeehhjhxj                                                           
[0, 0, 2, 3, 1, 7, 8, 8, 7]    | sLLLLPvLQPPMQbefijilokmnnnqprrqrxxaaxfpxhvkbkadxvvw                         | hLALAkcbbeffggqqnnmxnr                                                      
[0, 0, 2, 3, 2, 7, 8, 7, 7]    | vLLLLPvvPQAPAMQbefijikmqoonpqrspsttuuxxaaxfhvvbcjcwaukacbuo                 | fLAMcbccdeeemkehj                                                           
[0, 0, 2, 3, 3, 6, 7, 7, 8]    | uLLLLPvvPQPQMPcbefijikmmoopqnqrpssttxxaaxfhvcbccfjfukejqf                   | dLQbcbchhjs                                                                 
[0, 0, 3, 0, 2, 5, 9, 9, 8]    | oLLLvQMwMQccbehiigkjlmlnnntbejnnjaercfmep                                   | bkaajn                                                                      
[0, 0, 3, 0, 4, 4, 9, 8, 8]    | rLLwPLMvMPQPccdehfgjimlmnoppqpqawaugvmdiniqxccefc                           | cMcabbgaj                                                                   
[0, 0, 3, 0, 4, 10, 7, 6, 6]   | tLLLLvvQQMALQkcegfihlnmmkpnorqssrsqtqugbuennjarbivkkrv                      | gLALQbcbefffxxnnmxm                                                         
[0, 0, 3, 0, 4, 11, 6, 6, 6]   | oLLwPLPwMQccdehfgjiklnmmnnawaurvidatldgvv                                   | fLLQcaceeedjkuxkj                                                           
[0, 0, 3, 0, 5, 6, 8, 7, 7]    | xLLvAvAMLLQMLAMQccdfhkimnolpqqnsssttvvuwwhsahuaaaaflpioxrkxxwvcof           | hLLAPkbcedgfggtsajsssj                                                      
[0, 0, 3, 1, 1, 9, 7, 7, 8]    | sLLLLMvLMQzQQbefigijkmnnpmorprqrxxaavrxhcbklvvlxcgv                         | gLALQbcbefffxxjnmxm                                                         
[0, 0, 3, 1, 2, 10, 6, 7, 7]   | qLLLzwPzLQQkcddgilhlmklpooppotgfgtpnlnrcippwwr                              | iLALAMccbbeffghhqhknmxkxr                                                   
[0, 0, 3, 1, 3, 7, 6, 8, 8]    | tLLLLPvMMALMQkbefijihlkonnqnsrqssrxxaaxrsihxbkqcxgcmhb                      | jLAMzMPbcbdefghiihhjhhhhhhw                                                 
[0, 0, 3, 1, 3, 9, 8, 6, 6]    | ALLwPLLzPvvAAQPAAQccdehfjhjnlpovpvsvtswwxyxzyzawatrxkrxgxwxkagxbbxxhtvkgc   | eLPkbcdddhrrnk                                                              
[0, 0, 3, 1, 3, 10, 5, 7, 7]   | oLLwPLPwMQccdehfgjiklmnmnnawaurvidatqtgvf                                   | gLLAQacdefffnkqxqlu                                                         
[0, 0, 3, 1, 3, 10, 7, 6, 6]   | xLLvLMvQvzQLQMPQccdifkhjjlspntqpruvwwvtuwhswwanbgcawcescmllatbgbl           | fLAMcbcbdeehhjhhw                                                           
