Weight Vector               | Iso Sig                                                     | Simplified IsoSig                                           
-------------------------------------------------------------------------------------------------------------------------------------------------------
[0, 0, 0, 0, 0, 5, 7, 6, 5] | qLLvQLLzPPQkcdfhgilmjnpnmppoohsahgpaaopueoqhvc              | cMcabbgaj                                                   
[0, 0, 0, 0, 0, 7, 5, 5, 6] | qLLvPMvMPQMkcdhgiimnjkollnppphshgsvaaofscvnxqe              | dLQbcbchhjw                                                 
[0, 0, 0, 0, 1, 7, 5, 5, 5] | pLLMzvMLAQQcedfgijnnmolmnmolajaaqwaxlawlhqc                 | dLQbcbchxjj                                                 
[0, 0, 0, 0, 2, 5, 6, 5, 5] | oLLLLPLzQQcbefijijlmkmnnmnxxaaxfxllhfvrjs                   | eLAkbcbddhhjqj                                              
[0, 0, 0, 1, 0, 5, 7, 5, 5] | oLLMzvMMAQccedfgijkmmllmnntaraaqwnaxkfpqc                   | bkaajn                                                      
[0, 0, 0, 1, 1, 6, 4, 5, 6] | mLLLLQvQQbefighikljkklxxaavcrqqhonc                         | eLAkbcbddhhjqn                                              
[0, 0, 0, 1, 1, 6, 5, 4, 6] | oLLLLPvAQQcbefihimjkmnllnnxxaucfxtuvcwwjf                   | gLAMPbcbdeffhhjhhqn                                         
[0, 0, 1, 0, 2, 5, 6, 5, 4] | sLLvAwLPPwQPQcdfhfmnlkkoopnrqrrqhsahsaagjjhmtoxjwsc         | fLLQcbeddeehhokum                                           
[0, 0, 1, 0, 3, 3, 5, 6, 5] | rLLvvPQAvQAQccbjkgkiihnpomoppqqpboakarrfwwbnocvpc           | cMcabbgqw                                                   
[0, 0, 1, 1, 0, 4, 6, 6, 5] | lLLvQMzQccdehgfijkkjkhsphgwtaakno                           | cMcabbjqw                                                   
[0, 0, 1, 1, 0, 5, 6, 6, 4] | nLLLvwMQQkcegglkjhjlmlmmladsxmsjsetebb                      | fLLQcacddeejkaikk                                           
[0, 0, 1, 1, 0, 6, 4, 6, 5] | lLLvQMzQccdehgfijkkjkhsphgrpaavcn                           | fLAMcbcbdeehhjqqw                                           
[0, 0, 1, 1, 0, 6, 5, 6, 4] | nLLLvwMQQkcegglkjhjlmlmmuamjxqsjsetess                      | iLAwLQccbbdfhghhhhkhjhqjf                                   
[0, 0, 1, 1, 2, 3, 5, 5, 6] | mLLLLQvQQbefighikljkklxxaavsfqehrng                         | cMcabbjak                                                   
[0, 0, 1, 1, 2, 4, 5, 4, 6] | rLLLLPvLPQPQcbefijinkmpnnpmoqpqxxaaxfqhvvkbvvjtfv           | eLAkbccddemken                                              
[0, 0, 1, 1, 2, 4, 6, 6, 3] | mLLzALPPQcdegfjikillklhsaxlphobelcm                         | eLAkbccddemkij                                              
[0, 0, 1, 2, 0, 5, 4, 5, 6] | mLLLLPAAQbeghhjijkjllltmqajafaqiqfo                         | hLAMzkbcbdefgghhjhhqqw                                      
[0, 0, 1, 2, 1, 5, 4, 6, 4] | pLLLvzMPPQQacfhlmknonjknomobsglmacwawwroxrt                 | fLAMcbcbdeehhjhxj                                           
[0, 0, 2, 0, 0, 5, 6, 5, 5] | pLLLvPvAQQQadfjjiinnloommmobxiaxpjggoxafooe                 | cMcabbjxr                                                   
[0, 0, 2, 0, 0, 6, 5, 6, 4] | oLLLwLPQPPcadffhljjjlkmmnnbmaguxlccfvhpvk                   | bkaajj                                                      
[0, 0, 2, 0, 1, 5, 4, 6, 5] | mLLLMPvQQbefghihjkklllxxaeaxrhvccbj                         | hLAMzkbcbdefgghhjhhhhw                                      
[0, 0, 2, 0, 3, 6, 5, 3, 4] | tLLwvMLPzwQAQkcedhikjiopnmporpqrsstarrnddrnegbanadgffo      | dLQbccchhrw                                                 
[0, 0, 2, 0, 3, 7, 4, 3, 4] | lLLwLMPQccedgiihijkkktarnjnooppof                           | fLLQcaceeedjkuxkj                                           
[0, 0, 2, 1, 0, 4, 5, 5, 6] | mLLLLMAAQbeghhjijkjlllelqafxfxquqfo                         | eLAkbcbddhxjqw                                              
[0, 0, 2, 1, 0, 6, 5, 5, 4] | pLLvAAMzAPQcdfhfiikjmlnnooohsahshaahdklennk                 | hLALPkbcbegfgghhjshqos                                      
[0, 0, 2, 1, 2, 6, 3, 3, 6] | lLLvMzQQccdefjjkhiikktgmkmupjffak                           | gLLAQbcedfeftsqsqsw                                         
[0, 0, 2, 1, 2, 7, 3, 3, 5] | rLLvPMwLAzQQccdhgifjilnmmqppqqphshgsglbgfnnlxtrrj           | dLQbcbchhww                                                 
[0, 0, 2, 1, 2, 7, 3, 4, 4] | oLLALwLQzQcbedcfgijklmnnmnxxrbcgsvkhalfrs                   | eLAkbcbddhhwqj                                              
[0, 0, 3, 0, 2, 6, 4, 3, 5] | qLLvALvAQPQkaeghgmnjjkolmpoppbtvvvaxvvregbexpb              | eLAkbcbddhhwqn                                              
[0, 0, 3, 1, 1, 3, 5, 4, 6] | nLLvLMMPQkcdggjkhmjmlllmlfggwaragpxdkw                      | cMcabbjqs                                                   
[0, 0, 3, 1, 2, 5, 3, 5, 4] | nLLvPPMPPkcdigfihkljmlmmhsagfvnaaainit                      | eLPkbcddddrwos                                              
[0, 0, 3, 1, 3, 2, 5, 6, 3] | qLLLLvwPQQPkcdggkilokmnkoppnphshgaoaipgbbfaivh              | cMcabbjaj                                                   
[0, 0, 3, 1, 4, 7, 2, 3, 3] | oLLvvAPPQQcbefkkgnijlmnlmnhhgcwfdjgeedebv                   | fLAMcbcbdeehhwhxn                                           
[0, 0, 3, 1, 5, 4, 4, 3, 3] | oLLvwMwMQQccdffijlknklkmnnhsasoateltcvnng                   | dLQbcbchxjn                                                 
