Weight Vector               | Iso Sig                                                        | Simplified IsoSig                                              
-------------------------------------------------------------------------------------------------------------------------------------------------------------
[0, 0, 0, 0, 0, 6, 8, 6, 7] | pLLLLMLLMQQbefigijjkllnmnooxxaavfexhswwvcxb                    | bkaajn                                                         
[0, 0, 0, 0, 0, 8, 6, 7, 6] | pLLLLMLLMQQbefigijjkllnmnooxxaavrexhvwwvcxb                    | bkaajj                                                         
[0, 0, 0, 0, 2, 5, 7, 7, 6] | rLLLLMvMMQLQcbefigiljkmnnlqoqpqxxaavflxhcvrcqvcfo              | cMcabbgqw                                                      
[0, 0, 0, 0, 2, 6, 7, 6, 6] | pLLLLPvPPQQbefijimnkoollnnoxxaaxfeehcvrnvrv                    | fLAMcbcbdeehhjhxn                                              
[0, 0, 0, 1, 0, 7, 5, 7, 7] | qLLLLPvPAAQkbefijilhkmllnpoopxxaaxrqbhvonfteoc                 | cMcabbjxr                                                      
[0, 0, 0, 1, 1, 7, 6, 5, 7] | pLLLLMLLMQQbefigijmklnnnoooxxaavrexhvvjsexa                    | hLAMzkbcbdefgghhjhhhxj                                         
[0, 0, 0, 1, 2, 5, 7, 7, 5] | pLLvzMMzQMQcdhiijjmnklkonoohshsvdaaalfgmoit                    | cMcabbjqs                                                      
[0, 0, 0, 2, 1, 7, 5, 5, 7] | pLLvzMMzQMQcdhiijjmnklkonoohshsvdaaalfginit                    | eLAkbcbddhhjqn                                                 
[0, 0, 1, 0, 2, 6, 7, 6, 5] | tLLLLMLvMAwQQkbefigijklnnporpqrsrsxxaavfehvvrefixufrwg         | gLLAQbeddfffhhokxjo                                            
[0, 0, 1, 0, 2, 8, 5, 5, 6] | mLLwPLAMQcdehfjjhilllkawaurxxfdattr                            | fLAMcbcbdeehxjxhw                                              
[0, 0, 1, 1, 0, 6, 7, 7, 5] | oLLLLMLPMQcbefigijmlklmmnnxxaavfeuuhvocer                      | gLLAQbcedfeftsasxnr                                            
[0, 0, 1, 1, 0, 7, 6, 7, 5] | oLLLLMLPMQcbefigijmlklmmnnxxaavreluhvfcer                      | jLAMLLQbcbdeghiiixxjxxjqxoj                                    
[0, 0, 1, 1, 1, 8, 5, 5, 6] | oLLLAvPzQQcbdfgehimllknnmndwdplujaookqqug                      | gLLAQbcedfeftsqsqww                                            
[0, 0, 1, 1, 2, 5, 6, 5, 7] | sLLLLPvLzQPQQbefijinkqnnpmqorpqrxxaaxfqhxkbvvxjtfxv            | fLLQcacddeejkaikk                                              
[0, 0, 1, 2, 0, 6, 5, 6, 7] | nLLLLPAAMkbeghhjijkjlmmmtmqajafaqiqqqa                         | iLAMzMcbcbdefghhhhjhhhxxr                                      
[0, 0, 1, 2, 1, 6, 5, 7, 5] | qLLLvzMzPQQkacfhlmkpnjkopmpoobsglmacawwrlxrtxq                 | gLAMPbcbdeffhhjhhqn                                            
[0, 0, 2, 0, 0, 6, 7, 6, 6] | qLLLLLLvQQQkbefiijolknonmmpopxxaafxxhrbvbocfng                 | dLQbcbchhjs                                                    
[0, 0, 2, 0, 1, 6, 5, 7, 6] | nLLLMPvMQkbefghihjmlllmmxxaeaxrhxcbjxa                         | iLAMzMcbcbdefghhhhjhhhhhr                                      
[0, 0, 2, 0, 2, 6, 5, 4, 8] | pLLMMLzLzQQacdefgijmnollnoonkanvqseaaubgmpn                    | fLAMcbcbdeehhjhxj                                              
[0, 0, 2, 0, 2, 7, 5, 4, 7] | qLLwLAMzLMQkcedghfjilnmmooopppajvrfacdagsuxrvc                 | fLAMcbcbdeehhwhxj                                              
[0, 0, 2, 0, 3, 3, 7, 6, 6] | oLLvLMAAMQccbhijjglimmnlnntbnnnnjagabkncc                      | cMcabbjak                                                      
[0, 0, 2, 0, 3, 4, 6, 5, 7] | oLLvMMzAQPccdegfiklijmlnnnhsugosaagvsoxhu                      | cMcabbjqw                                                      
[0, 0, 2, 0, 3, 7, 6, 4, 5] | pLLvMPPLPPQcdfhfihklnmnomoohsakfsomhawtxkxb                    | eLPkbcdddhrrnk                                                 
[0, 0, 2, 0, 3, 8, 4, 4, 6] | pLLwvMzPMQQcediilkijkoonomntarjnapchoaqoqbf                    | eLAkbcbddhhwqn                                                 
[0, 0, 2, 0, 4, 5, 6, 5, 5] | rLLvLvPMPAQQccegiihokpnlnqnmpqqtqlbwjaedenfagbrde              | gLLAQbdedfffdwqsujs                                            
[0, 0, 2, 1, 0, 5, 6, 6, 7] | nLLLLMAAMkbeghhjijkjlmmmelqafxfxquqqqa                         | fLAMcbcbdeehhjqxr                                              
[0, 0, 2, 1, 0, 7, 6, 6, 5] | qLLLLLLLQPQkbefiijmolkopnnpnpxxaarxpxhrvacbxci                 | iLAMLPcbcbdeghhhhhjhhwiih                                      
[0, 0, 2, 1, 1, 5, 6, 7, 5] | rLLLLMLvMPQQcbefigijklqnpmoqqppxxaavfehvmbeofpate              | gLALQbcbefffxxjndxd                                            
[0, 0, 2, 1, 1, 7, 6, 5, 5] | sLLLAPzLzwMQQccfgeihjlnoqprrorqqqfaaqaqdqpaqaaaxkof            | iLAwLQccbbdfhghhhhkhjhqjf                                      
[0, 0, 2, 1, 2, 3, 6, 6, 7] | nLLvPMzMQkcdigijklmjjlmmhcagceuaatergo                         | cMcabbgaj                                                      
[0, 0, 2, 1, 2, 5, 7, 5, 5] | tLLwLALMzMAPPkacdfigljjnopmprrqsssbkaohiikoeaabiuoouud         | dLQbcbchhjw                                                    
[0, 0, 2, 1, 2, 8, 4, 5, 5] | rLLwPLLAMLQMccdehfgikjlmnnoppqqawaurvdarctxrkgcdo              | gLALQbcbefffxxnnmxm                                            
[0, 0, 2, 2, 1, 4, 6, 6, 6] | qLLvLvAMQMQkcdgljnomijmplmopphsgasaaafohersoit                 | dLQbcbchhww                                                    
[0, 0, 2, 2, 1, 7, 5, 5, 5] | qLLwPLzzPAQkcdehfgjkkomonnpppawaurvifglfiiainf                 | hLAMzkbccdefggemkihhhr                                         
[0, 0, 2, 2, 3, 5, 6, 6, 3] | qLMLwLMvQwQkacdfejiinmmloopppbgmcgcboeacfempds                 | fLLQcbeddeehhokum                                              
[0, 0, 3, 0, 1, 7, 5, 5, 6] | qLLvALvAQPQkaehghlmjjkpnpoonpbtjkjtavvravieton                 | dLQbcbchxjj                                                    
[0, 0, 3, 0, 2, 8, 4, 5, 5] | nLLvLMLQQkcdeiimhjjlkmlmtgsgbajffdhjjv                         | hLLPAkaceedfggnkxknnxr                                         
[0, 0, 3, 0, 4, 7, 4, 3, 6] | oLLLPLMzPQcacegfjhillmknnnnkbkbatbhddbwfk                      | fLAMcbcbdeehxjxhs                                              
[0, 0, 3, 1, 2, 6, 4, 4, 7] | nLLvLAMPQkcdgfjklmjijlmmhsgknlaagfojon                         | fLAMcbcbdeehhjhhw                                              
[0, 0, 3, 1, 2, 7, 4, 4, 6] | oLLwPLPvQQccdehfgjimnlmlnnawatrvixticdftg                      | iLLALQcbddcfgghhdwjjctuss                                      
[0, 0, 3, 1, 4, 4, 6, 4, 5] | qLLvPzMzMAQkcdigfihklnmlopoppawugffvlgbgruxtxc                 | eLPkbcddddrwos                                                 
[0, 0, 3, 1, 6, 3, 5, 5, 4] | tLvLMLLAMvQQMkbdhgjhikjnpomoqqrsrsewxkuontecxufaqgrxgc         | cMcabbjaj                                                      
[0, 0, 3, 2, 1, 6, 5, 5, 5] | qLLLMLwAwQPkcdgfgjhljmolnoppphsaagashciabpniit                 | gLLPQcdcfeffhsnhqos                                            
[0, 0, 3, 2, 3, 3, 6, 4, 6] | sLLvLQLMAzMMQbeehfgjllkmonqpqrrrhhaffojaqlamsatommx            | cPcbbbqxh                                                      
[0, 0, 3, 2, 4, 7, 4, 3, 4] | uLLLwPMvzPAAPQcbedffghjnqlmporrssttthhftcgfahivcbbxuplmrb      | eLAkbcbddhhjhk                                                 
[0, 0, 4, 0, 2, 4, 5, 6, 6] | oLLLwPPzQPccdefjhkjimlmnnnhspapstlianaeej                      | fLLQcacdeeejkqxvn                                              
[0, 0, 4, 0, 3, 5, 4, 6, 5] | pLLvLLPLQQQcefiihnnllomlmooqpenknaxxxaokoon                    | jLLAMzQacdefghiiijkaqqhqhnv                                    
[0, 0, 4, 0, 5, 9, 3, 3, 3] | vLvALwzPLzPMPQQcdefihinlnqoprstursstuurucjfcuokpppqokmvoooc    | fLAMcbcbdeehhwhxn                                              
[0, 0, 4, 1, 2, 3, 5, 5, 7] | nLLwPvLQQkcdehfiiljkmlmmawatgmxugjvvvr                         | dLQbcbchxjn                                                    
[0, 0, 4, 1, 3, 8, 3, 4, 4] | mLLvLAAQQbefffhkijllklhhagbvinglhtr                            | iLAwMMccbbdfgghhhhkxjiqsk                                      
[0, 0, 4, 1, 4, 5, 3, 5, 5] | tLLvzPAAAPwPMkcdifghjkimlnooqqrsrsawufrsaxvrsxlqtppbvc         | hLLAMkbdedfgggdwqsuqxh                                         
[0, 0, 4, 1, 4, 7, 5, 3, 3] | oLvAwMvMQQccdefhilmnmklnmnuruqjatvjvfbvrs                      | fLLQcaceeedjkuxkj                                              
[0, 0, 4, 1, 5, 7, 3, 2, 5] | oLLLvAQzQPcacehjgiilmklnnnnkbphvmmamndwnw                      | hLALPkbcbefggghxjnxqcn                                         
[0, 0, 4, 1, 5, 8, 2, 3, 4] | nLLLwLAPQkccfghkjimkjlmmqfqafatqbvgkcj                         | eLAkbcbddhxjqs                                                 
[0, 0, 4, 1, 5, 8, 3, 2, 4] | nLLLPvMPQkcdgfgjikmjklmmhshlghpajbbnfr                         | hLALAkbcbeffggxxjnmxkj                                         
[0, 0, 4, 2, 3, 6, 3, 3, 6] | pLLvLwPPQPQcdggjhklkmlnnonolfggfrupappjcfjg                    | eLAkbcbddhhjhr                                                 
[0, 0, 4, 2, 4, 7, 2, 3, 5] | oLLvPwMQLQccdhghkljilnnmmnhchgkuqljqapvoq                      | gLLAQbcedfeftsqsxwk                                            
[0, 0, 5, 0, 4, 6, 3, 4, 5] | tLLwPLvQwPQzPkcedhgiimjmlmpopqrsrspajaviquwvjgtrftvfob         | gLLAQbcedfeftsqsxwr                                            
[0, 0, 5, 0, 5, 9, 2, 3, 3] | pLLvLLLAQQQcegiihjmlonommontqlvwjjtatkrkfkv                    | eLAkbcbddhxwqs                                                 
[0, 0, 5, 0, 6, 1, 5, 4, 6] | oLAvLAwAAQccbbfhgilkjmlnnnqqneagnaivffxxd                      | fLAMcbcbdeehhjhhs                                              
[0, 0, 5, 0, 6, 7, 4, 3, 2] | nLLvMzMMQkcdfgiikljjlmmmhsagjsuddmgvsj                         | eLAkbcbddhxjqw                                                 
[0, 0, 5, 0, 6, 9, 2, 2, 3] | nLvALAzQMkcdefigjiklklmmurucjbucaujvqk                         | iLLALQcaceeggghhjkuxakwnr                                      
[0, 0, 5, 1, 3, 2, 6, 5, 5] | oLLvzPPwQQcbehkhljikknmnmnxxaxstccxaaxcnj                      | dLQbccchhrw                                                    
[0, 0, 5, 1, 4, 2, 6, 4, 5] | oLLvLPPAQPcbefkjkkilimlnnnxxxxvxxcactpnnw                      | fLMPcbcdeeehhhhwr                                              
[0, 0, 5, 1, 4, 8, 3, 4, 2] | nLvLMLMPQkbdhghkliljmkmmdnxgbpusxtrbgn                         | hLALPkbcbefggghxwnxqcn                                         
[0, 0, 5, 1, 5, 9, 2, 2, 3] | mLLvMLQAQbdffgjhikjllldwqgsdbkmlrcr                            | kvLALAQkcedhfiihjjjfrfihfkkeeh                                 
[0, 0, 5, 1, 6, 6, 4, 4, 1] | pLLLvLMwQQQbedghlmjkkonnnooxxfofhuqqrbcnwrb                    | gLAMPbcbdeffhhjhxqw                                            
[0, 0, 5, 2, 4, 1, 6, 5, 4] | nLLvLAMMQkbefiihijkklmmmxxxvcvcvpxdnnj                         | gLMzQbcdefffhhhhhxq                                            
[0, 0, 5, 2, 4, 4, 3, 4, 5] | sLLvzPwQwwQQPcdifghkillmqoqqpprrawufrsxvugcaicccgmv            | hLLPAkaceedfggnkxknnqs                                         
[0, 0, 5, 2, 4, 4, 5, 4, 3] | sLLvLLvQMPPQQcdekhinomolqmrporqrtkoajfhutlgwjascdcm            | fLAMcbccdeeemkiqj                                              
[0, 0, 5, 2, 4, 6, 3, 2, 5] | rLLvPLAPwQzQccdhgjkhlilnmopqqpqhkhghacavhhfuuadnx              | gLLPQcdcfeffqsnhqos                                            
[0, 0, 5, 2, 4, 7, 4, 3, 2] | rLvLAwPPwLQQcbdhgghimkkmponqpqqlwxhfsafssseavjsjg              | gLALQbcbefffhxwnmxm                                            
[0, 0, 5, 2, 5, 0, 6, 5, 4] | uLvLMLLMMMwQLQcbdhgghijmmomopoqsrsttewxksosecjawueebucejv      | fLLQcbeddeehhnkxx                                              
[0, 0, 5, 2, 5, 2, 5, 3, 5] | sLLzwzwwAMQPQcdegihljnopmomrqrqrpkaqhkqbghagabejnbk            | gLLAQbcdeeffxkrllck                                            
[0, 0, 5, 2, 5, 7, 2, 4, 2] | pLLLLwzPMQQbcffgjnjnmklomooebpssaldarvjrrcr                    | fLAMcbcbdeehhwqxr                                              
[0, 0, 5, 3, 5, 1, 5, 4, 4] | vLvAwPwwAwPQvQQcdefhgijknlqnorquusstuuruqkoipoasovoisaoocgb    | eLMkbcdddhhhqx                                                 
[0, 0, 5, 3, 5, 3, 5, 4, 2] | pLLLwwPMMPQcdefghilkmlmonooaruaortuktohabco                    | fLLQcacdeeejkaqnv                                              
[0, 0, 5, 3, 5, 4, 4, 3, 3] | tLLvLLwPzPQQAkcdgilkopmlnnpqroprsshsgvahdhlugjnvfjbomb         | gLLPQcdcfeffqsnahos                                            
[0, 0, 5, 3, 5, 6, 2, 1, 5] | vLLLvLLzPLzQQQQcdghjipomttnuqorpqsuuthshgaoucsltcpcghgbsncw    | hLALPkbcbefgggxxjnxqcn                                         
[0, 0, 6, 0, 4, 3, 4, 5, 5] | sLvALzzQMALQPcdefijlikjnlmpoqqrrtracwhicphefjgoaacv            | hLLAPkbcedgfggtsajsssj                                         
[0, 0, 6, 0, 5, 1, 4, 6, 5] | qLLvvAzPPQQkcdifknhlmmpnpmpoohssfaafailqcvnbbg                 | gLLAQbcedfeftsqsxsk                                            
[0, 0, 6, 0, 5, 4, 3, 5, 4] | rLLvPLAAzPMQccdigghiklmooppnqqqawtgrjwhdsahlecooo              | iLLLPQcbcgffghhhtsmhgosof                                      
[0, 0, 6, 0, 6, 5, 4, 1, 5] | rLLLwwvMAAQQcbedginjjomnqpqqnophhfhhhhgbrclathvoo              | fLAMcbcbdeehhjqqw                                              
[0, 0, 6, 0, 7, 9, 2, 1, 2] | mLLvAMwQQcdehfiikjklllhsphnhatpcsrn                            | gLLAQbcedfeftsqsqwj                                            
[0, 0, 6, 1, 4, 5, 3, 3, 5] | vLLvPLzQvQzALQQcdigghmijlomqoqrrusutuawugrsavxfarpsgtujfovc    | iLLPPPcaceegfhghnkxkqnqsw                                      
[0, 0, 6, 1, 4, 8, 3, 3, 2] | nLLAvLPQMkbcedghlijkkmmmtsajjtsbjfkxem                         | hLAMzkbccdefggemkihxxk                                         
[0, 0, 6, 1, 6, 1, 3, 5, 5] | oLLvzzAQMQccdifhkhilknmmmnawufsevvhsxbrrr                      | hLLAAkcdecefgghsmnqjhr                                         
